Unix,Date,Symbol,Open,High,Low,Close,Volume FET,Volume USDT,tradecount
1635120000000,2021-10-25,FETUSDT,0.7322,0.7854,0.7294,0.7674,32387451.0,24261998.455,49728
1635033600000,2021-10-24,FETUSDT,0.7654,0.7788,0.726,0.7321,28799534.0,21653402.678,53893
1634947200000,2021-10-23,FETUSDT,0.7574,0.802,0.7443,0.7654,54563701.0,42091602.2812,84504
1634860800000,2021-10-22,FETUSDT,0.7174,0.7729,0.7144,0.7578,45049154.0,33384370.2714,64758
1634774400000,2021-10-21,FETUSDT,0.7385,0.7608,0.7161,0.7177,45773006.0,33744951.4468,56672
1634688000000,2021-10-20,FETUSDT,0.7129,0.7614,0.7032,0.7384,54701952.0,39693717.5311,59148
1634601600000,2021-10-19,FETUSDT,0.7271,0.7393,0.6944,0.7132,53375689.0,38188893.303,55790
1634515200000,2021-10-18,FETUSDT,0.742,0.764,0.7148,0.7274,20811594.0,15462733.0196,36867
1634428800000,2021-10-17,FETUSDT,0.7675,0.7899,0.7254,0.742,35011934.0,26476811.7717,50318
1634342400000,2021-10-16,FETUSDT,0.7529,0.845,0.739,0.7676,73923069.0,58016969.9059,103122
1634256000000,2021-10-15,FETUSDT,0.7321,0.758,0.7076,0.7525,64433913.0,46893345.4492,60108
1634169600000,2021-10-14,FETUSDT,0.7342,0.7588,0.7164,0.7326,26698757.0,19762933.0046,35972
1634083200000,2021-10-13,FETUSDT,0.727,0.7459,0.7003,0.7332,16154073.0,11601534.2081,34712
1633996800000,2021-10-12,FETUSDT,0.7438,0.751,0.6871,0.7267,25791924.0,18448752.6468,46943
1633910400000,2021-10-11,FETUSDT,0.7753,0.8141,0.7218,0.7442,29763343.0,22845005.0226,54519
1633824000000,2021-10-10,FETUSDT,0.7824,0.874,0.7632,0.7755,91388892.0,74412352.5245,100315
1633737600000,2021-10-09,FETUSDT,0.7564,0.8869,0.743,0.7823,126911176.0,103701510.9051,140923
1633651200000,2021-10-08,FETUSDT,0.7128,0.8,0.6872,0.7563,125457235.0,93556880.9052,100737
1633564800000,2021-10-07,FETUSDT,0.6967,0.7361,0.6776,0.7133,133121492.0,93867712.4461,76815
1633478400000,2021-10-06,FETUSDT,0.7402,0.7509,0.6706,0.6967,95221584.0,68272744.1257,65476
1633392000000,2021-10-05,FETUSDT,0.7482,0.7822,0.7233,0.7402,138445248.0,104219170.4039,70112
1633305600000,2021-10-04,FETUSDT,0.7956,0.7971,0.7283,0.7482,149070282.0,113307383.351,82044
1633219200000,2021-10-03,FETUSDT,0.8009,0.8234,0.7758,0.7957,136410980.0,109458616.5822,68413
1633132800000,2021-10-02,FETUSDT,0.79,0.85,0.7729,0.8018,168519624.0,137308137.5032,73612
1633046400000,2021-10-01,FETUSDT,0.7224,0.815,0.7157,0.7902,32051783.0,24671300.1947,66512
1632960000000,2021-09-30,FETUSDT,0.6978,0.7744,0.6912,0.7229,32909846.0,24019966.78,57223
1632873600000,2021-09-29,FETUSDT,0.6837,0.7531,0.6718,0.6981,37774862.0,26896021.8623,55047
1632787200000,2021-09-28,FETUSDT,0.7366,0.7545,0.681,0.684,95677823.0,69024794.1493,67156
1632700800000,2021-09-27,FETUSDT,0.811,0.8308,0.7339,0.7378,42508761.0,33757330.8221,60952
1632614400000,2021-09-26,FETUSDT,0.8353,0.875,0.7651,0.8114,44821660.0,36892641.8154,87133
1632528000000,2021-09-25,FETUSDT,0.8129,0.8838,0.7728,0.8359,66519121.0,54835732.412,125192
1632441600000,2021-09-24,FETUSDT,0.8444,0.87,0.6947,0.8129,94194589.0,73550637.5523,149540
1632355200000,2021-09-23,FETUSDT,0.7436,0.8695,0.6981,0.8443,51299536.0,40201500.5722,97822
1632268800000,2021-09-22,FETUSDT,0.6029,0.7451,0.587,0.743,40485788.0,27077655.7504,66512
1632182400000,2021-09-21,FETUSDT,0.6811,0.722,0.58,0.6031,113118723.0,75574068.0557,90873
1632096000000,2021-09-20,FETUSDT,0.7652,0.7679,0.6219,0.6805,188360946.0,131158738.6965,128287
1632009600000,2021-09-19,FETUSDT,0.8379,0.847,0.7575,0.7651,114348112.0,92535692.9047,62609
1631923200000,2021-09-18,FETUSDT,0.8259,0.8883,0.8061,0.8385,117785111.0,100508457.1405,64199
1631836800000,2021-09-17,FETUSDT,0.9108,0.945,0.822,0.8253,62602587.0,54544849.4286,65304
1631750400000,2021-09-16,FETUSDT,0.9497,1.0285,0.8891,0.9098,48923309.0,46539922.5984,97146
1631664000000,2021-09-15,FETUSDT,0.9087,0.985,0.87,0.9497,34829829.0,31819475.9169,69685
1631577600000,2021-09-14,FETUSDT,0.8995,1.01,0.8586,0.9085,43030948.0,39525395.4845,99207
1631491200000,2021-09-13,FETUSDT,0.8795,0.9308,0.7844,0.899,44172143.0,37862114.656,104766
1631404800000,2021-09-12,FETUSDT,0.9475,0.9888,0.8363,0.8795,47856619.0,43301691.5512,97211
1631318400000,2021-09-11,FETUSDT,0.7909,0.9704,0.7552,0.9472,71792168.0,62294743.1797,156825
1631232000000,2021-09-10,FETUSDT,0.8976,0.9428,0.761,0.7903,63359418.0,54128637.933,117491
1631145600000,2021-09-09,FETUSDT,0.8874,1.036,0.8256,0.8977,94158824.0,87691443.8687,206194
1631059200000,2021-09-08,FETUSDT,0.9099,1.1985,0.8523,0.8872,151871994.13,150728972.778103,317793
1630972800000,2021-09-07,FETUSDT,0.815,1.12,0.685,0.9115,239019782.7,227625920.242254,553098
1630886400000,2021-09-06,FETUSDT,0.67,0.84,0.6585,0.815,54516567.0,40348775.561966,111844
1630800000000,2021-09-05,FETUSDT,0.704,0.7064,0.6603,0.6704,28171277.0,19339873.7548,40963
1630713600000,2021-09-04,FETUSDT,0.7332,0.7332,0.6934,0.7032,25515188.0,18266158.5704,33389
1630627200000,2021-09-03,FETUSDT,0.7057,0.76,0.6875,0.7338,27422427.0,19716337.4662,55121
1630540800000,2021-09-02,FETUSDT,0.711,0.74,0.6755,0.7058,36456363.0,25801919.5683,70010
1630454400000,2021-09-01,FETUSDT,0.7259,0.775,0.6674,0.7106,56678752.0,40571762.200534,106825
1630368000000,2021-08-31,FETUSDT,0.626,0.73,0.6206,0.7248,45379689.9,30560099.114865,98991
1630281600000,2021-08-30,FETUSDT,0.6059,0.6934,0.5867,0.626,59503278.9,38011318.086492,120014
1630195200000,2021-08-29,FETUSDT,0.551,0.621,0.5426,0.6061,46155617.7,27214062.200844,77763
1630108800000,2021-08-28,FETUSDT,0.5626,0.5693,0.531,0.5504,23995339.0,13181548.8929,26803
1630022400000,2021-08-27,FETUSDT,0.516,0.5629,0.5021,0.5622,17828705.7,9464848.237612,32835
1629936000000,2021-08-26,FETUSDT,0.56941,0.585,0.5146,0.5156,29865738.5,16501290.387866,50373
1629849600000,2021-08-25,FETUSDT,0.52076,0.5892,0.50921,0.56895,34516216.7,18862080.045953,50464
1629763200000,2021-08-24,FETUSDT,0.55972,0.5685,0.5028,0.52088,33872607.3,18373555.163759,43719
1629676800000,2021-08-23,FETUSDT,0.5588,0.58527,0.55275,0.56006,29048407.1,16542475.870567,39064
1629590400000,2021-08-22,FETUSDT,0.56613,0.57,0.52171,0.55844,19760625.0,10864017.041567,34808
1629504000000,2021-08-21,FETUSDT,0.56309,0.591,0.54993,0.56597,23261957.9,13288052.787037,44035
1629417600000,2021-08-20,FETUSDT,0.54355,0.58588,0.53323,0.56253,27296403.6,15285980.966648,52284
1629331200000,2021-08-19,FETUSDT,0.50081,0.579,0.50031,0.54524,67010455.9,36437902.677132,110608
1629244800000,2021-08-18,FETUSDT,0.46392,0.539,0.442,0.50033,41237630.3,20095879.880959,61504
1629158400000,2021-08-17,FETUSDT,0.49078,0.545,0.4573,0.46319,47008272.3,23549463.28381,66069
1629072000000,2021-08-16,FETUSDT,0.49737,0.549,0.4875,0.49082,36024809.8,18552215.916253,51870
1628985600000,2021-08-15,FETUSDT,0.50193,0.50704,0.47808,0.49755,17009952.7,8434273.375646,27963
1628899200000,2021-08-14,FETUSDT,0.51491,0.528,0.49273,0.50178,16010750.5,8139868.659748,28737
1628812800000,2021-08-13,FETUSDT,0.50919,0.5398,0.50117,0.51539,23305741.6,12063468.127227,40769
1628726400000,2021-08-12,FETUSDT,0.48346,0.51985,0.4673,0.50981,35825843.1,17703273.554834,75975
1628640000000,2021-08-11,FETUSDT,0.45571,0.55384,0.45086,0.48337,116614366.2,58957917.087095,264355
1628553600000,2021-08-10,FETUSDT,0.39836,0.469,0.39223,0.45594,70073516.7,29981006.645699,139341
1628467200000,2021-08-09,FETUSDT,0.37675,0.41,0.37052,0.39836,35956265.5,14049374.906664,83977
1628380800000,2021-08-08,FETUSDT,0.40578,0.415,0.37574,0.37665,43714393.0,17154085.661584,101438
1628294400000,2021-08-07,FETUSDT,0.41292,0.42517,0.39296,0.40583,68150565.9,27842375.476664,125598
1628208000000,2021-08-06,FETUSDT,0.41586,0.4407,0.40736,0.41292,59348727.6,25004857.749401,119541
1628121600000,2021-08-05,FETUSDT,0.39548,0.41903,0.3921,0.41578,37578155.9,15346791.525108,60240
1628035200000,2021-08-04,FETUSDT,0.37406,0.40973,0.36205,0.39503,28512375.1,10996660.020553,41510
1627948800000,2021-08-03,FETUSDT,0.38178,0.39499,0.36245,0.374,30089675.2,11441517.265615,46786
1627862400000,2021-08-02,FETUSDT,0.39092,0.42137,0.38,0.38177,44227524.0,17694114.951183,48714
1627776000000,2021-08-01,FETUSDT,0.40499,0.43135,0.38447,0.39102,44930199.7,18569747.27008,68909
1627689600000,2021-07-31,FETUSDT,0.37814,0.42784,0.36239,0.40334,53737709.4,21291167.064869,77172
1627603200000,2021-07-30,FETUSDT,0.38861,0.40288,0.34531,0.37801,47760343.1,17836835.297919,60884
1627516800000,2021-07-29,FETUSDT,0.34348,0.389,0.33252,0.389,50439214.7,18124103.307908,65115
1627430400000,2021-07-28,FETUSDT,0.35499,0.39,0.33666,0.34348,62450483.6,22404339.852272,73266
1627344000000,2021-07-27,FETUSDT,0.31622,0.37984,0.305,0.35495,102577463.7,35594232.296447,107727
1627257600000,2021-07-26,FETUSDT,0.34565,0.40634,0.31439,0.31642,114502683.7,40816207.689329,124392
1627171200000,2021-07-25,FETUSDT,0.27959,0.355,0.27173,0.34563,73327304.8,23442701.829233,80233
1627084800000,2021-07-24,FETUSDT,0.28782,0.29999,0.27168,0.2796,31980002.1,9108569.217683,34445
1626998400000,2021-07-23,FETUSDT,0.2677,0.29374,0.2625,0.28779,38620238.1,10670402.750491,43558
1626912000000,2021-07-22,FETUSDT,0.26377,0.281,0.25655,0.26815,43597190.9,11701139.717966,40426
1626825600000,2021-07-21,FETUSDT,0.2601,0.29745,0.25564,0.26425,58357649.8,16126682.777713,59695
1626739200000,2021-07-20,FETUSDT,0.22484,0.29292,0.21202,0.26,99126966.3,24851762.027897,83916
1626652800000,2021-07-19,FETUSDT,0.23331,0.23371,0.20757,0.22468,31341987.7,6940634.374056,28215
1626566400000,2021-07-18,FETUSDT,0.2185,0.259,0.21751,0.23281,49990023.0,12023647.522346,48082
1626480000000,2021-07-17,FETUSDT,0.20024,0.22495,0.19522,0.21857,28057675.2,5973177.853996,21346
1626393600000,2021-07-16,FETUSDT,0.22468,0.23001,0.2,0.20001,24167465.9,5166231.437972,23779
1626307200000,2021-07-15,FETUSDT,0.24281,0.24792,0.22005,0.22473,20883358.2,4907787.842793,19741
1626220800000,2021-07-14,FETUSDT,0.23861,0.246,0.22043,0.24286,22708167.6,5328055.993613,25659
1626134400000,2021-07-13,FETUSDT,0.26564,0.26603,0.23377,0.2387,29465481.8,7318015.786902,28687
1626048000000,2021-07-12,FETUSDT,0.28873,0.29054,0.25697,0.26604,22509651.0,6151393.266892,24074
1625961600000,2021-07-11,FETUSDT,0.28329,0.29586,0.27839,0.28901,15153578.0,4351508.820785,17343
1625875200000,2021-07-10,FETUSDT,0.28643,0.31145,0.27688,0.28287,35609833.0,10484534.906482,33970
1625788800000,2021-07-09,FETUSDT,0.26758,0.28971,0.2552,0.28606,35235056.2,9688906.001747,19395
1625702400000,2021-07-08,FETUSDT,0.27138,0.28009,0.25231,0.26782,34840110.1,9412508.740196,23747
1625616000000,2021-07-07,FETUSDT,0.28905,0.29849,0.26973,0.27141,27549298.6,7905119.887394,19241
1625529600000,2021-07-06,FETUSDT,0.27525,0.29666,0.2731,0.28923,45075138.2,12871401.61425,28839
1625443200000,2021-07-05,FETUSDT,0.27588,0.29,0.24586,0.27501,44700419.1,11748916.724682,30310
1625356800000,2021-07-04,FETUSDT,0.26797,0.27995,0.2601,0.27594,47856637.3,13057774.816207,28176
1625270400000,2021-07-03,FETUSDT,0.25092,0.292,0.24805,0.26797,58690955.0,16054239.030619,44651
1625184000000,2021-07-02,FETUSDT,0.24942,0.25475,0.23057,0.25092,50665629.1,12252318.442061,31514
1625097600000,2021-07-01,FETUSDT,0.22812,0.25476,0.212,0.25016,65480958.8,15342570.417251,42839
1625011200000,2021-06-30,FETUSDT,0.22309,0.2349,0.2041,0.22804,45608822.4,10021155.014732,24528
1624924800000,2021-06-29,FETUSDT,0.21068,0.23707,0.20896,0.2231,40342851.7,9003315.873488,19599
1624838400000,2021-06-28,FETUSDT,0.19239,0.216,0.18872,0.20999,48025102.9,9677023.411819,22895
1624752000000,2021-06-27,FETUSDT,0.18671,0.19816,0.17874,0.19229,50387142.0,9485752.741708,21986
1624665600000,2021-06-26,FETUSDT,0.18674,0.19478,0.17433,0.18698,47886246.2,8768263.292821,21826
1624579200000,2021-06-25,FETUSDT,0.21327,0.21674,0.18511,0.1869,46484058.4,9311780.710702,23617
1624492800000,2021-06-24,FETUSDT,0.20448,0.21446,0.198,0.21317,58963625.3,12247537.718666,17268
1624406400000,2021-06-23,FETUSDT,0.18789,0.21361,0.1811,0.20455,74706898.6,15207883.044501,26661
1624320000000,2021-06-22,FETUSDT,0.19495,0.21069,0.15869,0.1878,65967313.0,12446923.852377,37202
1624233600000,2021-06-21,FETUSDT,0.26118,0.26344,0.19,0.19472,64250726.4,14168786.234482,37478
1624147200000,2021-06-20,FETUSDT,0.25567,0.26364,0.23609,0.26132,44721066.5,11293348.218304,24250
1624060800000,2021-06-19,FETUSDT,0.26748,0.27639,0.25581,0.25588,46589227.8,12521789.10304,17894
1623974400000,2021-06-18,FETUSDT,0.2926,0.29632,0.255,0.26762,53814751.5,14868190.978716,27315
1623888000000,2021-06-17,FETUSDT,0.29411,0.31,0.2805,0.29256,63027296.7,18586616.429881,28073
1623801600000,2021-06-16,FETUSDT,0.28963,0.31083,0.28001,0.29433,57924008.7,17088991.580781,38930
1623715200000,2021-06-15,FETUSDT,0.29137,0.2995,0.27861,0.2903,52480507.9,15166902.112919,31091
1623628800000,2021-06-14,FETUSDT,0.28253,0.30027,0.27796,0.29139,35615612.5,10403796.657275,31258
1623542400000,2021-06-13,FETUSDT,0.25478,0.28802,0.24864,0.28271,29612581.7,7849656.488501,32758
1623456000000,2021-06-12,FETUSDT,0.27147,0.27543,0.25246,0.25456,31004681.2,8153375.860551,32834
1623369600000,2021-06-11,FETUSDT,0.28634,0.305,0.2683,0.27147,26600352.6,7641420.219925,32309
1623283200000,2021-06-10,FETUSDT,0.31462,0.32025,0.27976,0.2861,35156381.0,10599813.620686,33775
1623196800000,2021-06-09,FETUSDT,0.31392,0.33656,0.29307,0.31454,48012883.2,15142115.175449,46157
1623110400000,2021-06-08,FETUSDT,0.30647,0.32463,0.26002,0.31507,58447850.1,17202294.821232,53539
1623024000000,2021-06-07,FETUSDT,0.35304,0.37373,0.30115,0.30655,42025373.5,14407503.825881,44215
1622937600000,2021-06-06,FETUSDT,0.35389,0.37698,0.33505,0.35291,45623983.1,16107478.999843,48894
1622851200000,2021-06-05,FETUSDT,0.36503,0.43078,0.3362,0.35295,57386698.4,22047833.461443,64434
1622764800000,2021-06-04,FETUSDT,0.40703,0.4103,0.33157,0.36599,46907788.6,16987050.539223,54034
1622678400000,2021-06-03,FETUSDT,0.35117,0.4389,0.34718,0.40705,73672930.6,29752529.095856,90357
1622592000000,2021-06-02,FETUSDT,0.32663,0.35858,0.31223,0.35097,70188295.3,23660412.53389,45317
1622505600000,2021-06-01,FETUSDT,0.32699,0.33946,0.31,0.32699,88773693.3,28585635.360798,37487
1622419200000,2021-05-31,FETUSDT,0.31158,0.338,0.28709,0.32775,49256574.4,15417123.645453,44814
1622332800000,2021-05-30,FETUSDT,0.28188,0.33,0.26185,0.30984,49787691.9,14572902.554452,47026
1622246400000,2021-05-29,FETUSDT,0.31395,0.34778,0.26364,0.28186,146793122.8,44419628.000986,97181
1622160000000,2021-05-28,FETUSDT,0.29608,0.339,0.24367,0.31372,102859476.8,30273020.911387,75257
1622073600000,2021-05-27,FETUSDT,0.33308,0.33616,0.29,0.29591,52178830.3,16140927.340255,41936
1621987200000,2021-05-26,FETUSDT,0.27851,0.34298,0.26578,0.33353,73093327.1,22608840.202858,62814
1621900800000,2021-05-25,FETUSDT,0.28787,0.30147,0.24228,0.27909,62732163.8,16684602.802934,48169
1621814400000,2021-05-24,FETUSDT,0.21259,0.29999,0.20522,0.28716,70908900.5,17859832.8921,51790
1621728000000,2021-05-23,FETUSDT,0.24847,0.2641,0.17141,0.21258,64196712.6,13518470.091548,42919
1621641600000,2021-05-22,FETUSDT,0.29086,0.29375,0.2452,0.24842,60844702.2,15950199.389209,44449
1621555200000,2021-05-21,FETUSDT,0.34722,0.36337,0.25,0.29189,49673834.3,15466645.968864,49296
1621468800000,2021-05-20,FETUSDT,0.32634,0.39927,0.28423,0.34948,48098558.4,16779239.638203,51382
1621382400000,2021-05-19,FETUSDT,0.50893,0.51424,0.24789,0.32775,70577592.4,27635023.94085,74412
1621296000000,2021-05-18,FETUSDT,0.43346,0.548,0.42687,0.50894,69577263.7,34475494.959836,67224
1621209600000,2021-05-17,FETUSDT,0.46327,0.47018,0.40923,0.43345,29348155.1,12989899.37015,39189
1621123200000,2021-05-16,FETUSDT,0.47939,0.57651,0.43301,0.4634,70761652.2,35779481.209967,85905
1621036800000,2021-05-15,FETUSDT,0.47249,0.53776,0.43047,0.47902,54751662.4,25870288.821691,54882
1620950400000,2021-05-14,FETUSDT,0.44691,0.50432,0.44409,0.47341,32459023.2,15532898.950616,37431
1620864000000,2021-05-13,FETUSDT,0.44538,0.48948,0.41184,0.44661,34151224.0,15402903.459865,46424
1620777600000,2021-05-12,FETUSDT,0.54466,0.55421,0.43877,0.4454,24319436.7,12453025.629957,47904
1620691200000,2021-05-11,FETUSDT,0.49006,0.57149,0.46395,0.54404,31514596.1,16410425.832528,60947
1620604800000,2021-05-10,FETUSDT,0.53118,0.578,0.4455,0.48978,38813602.6,20339812.616326,78881
1620518400000,2021-05-09,FETUSDT,0.5548,0.55723,0.51036,0.53163,26959336.4,14332862.735087,55944
1620432000000,2021-05-08,FETUSDT,0.57054,0.58328,0.54104,0.55482,23132168.2,13009974.579286,50806
1620345600000,2021-05-07,FETUSDT,0.56321,0.60634,0.53785,0.57068,33070281.6,18927287.844841,72315
1620259200000,2021-05-06,FETUSDT,0.59006,0.61647,0.547,0.56206,35789970.2,20925647.930008,79656
1620172800000,2021-05-05,FETUSDT,0.54719,0.61879,0.5351,0.59101,42946281.1,25191293.184923,91862
1620086400000,2021-05-04,FETUSDT,0.63306,0.63514,0.53089,0.54757,63252856.6,36605562.393823,114460
1620000000000,2021-05-03,FETUSDT,0.63522,0.6968,0.62601,0.63211,39115925.0,25814634.751231,91186
1619913600000,2021-05-02,FETUSDT,0.67441,0.69,0.618,0.63506,39676022.1,25691663.006113,94719
1619827200000,2021-05-01,FETUSDT,0.59883,0.69999,0.59546,0.6741,68772093.1,44990153.421801,147230
1619740800000,2021-04-30,FETUSDT,0.5621,0.622,0.55081,0.60008,46922660.0,27808559.933474,86317
1619654400000,2021-04-29,FETUSDT,0.57988,0.635,0.548,0.56209,57770470.3,34163749.225404,101990
1619568000000,2021-04-28,FETUSDT,0.62213,0.64901,0.52911,0.58004,87491896.6,51445783.687477,156989
1619481600000,2021-04-27,FETUSDT,0.45831,0.64983,0.451,0.6231,123636060.0,66934321.355654,159170
1619395200000,2021-04-26,FETUSDT,0.35871,0.4775,0.35103,0.45942,86613261.1,38447798.706475,63845
1619308800000,2021-04-25,FETUSDT,0.36822,0.41259,0.33349,0.35865,38881871.9,14627496.672052,38788
1619222400000,2021-04-24,FETUSDT,0.41416,0.41455,0.35234,0.36899,41934203.1,15963755.833593,43516
1619136000000,2021-04-23,FETUSDT,0.40722,0.4186,0.33953,0.41488,52855716.9,19901497.370279,54646
1619049600000,2021-04-22,FETUSDT,0.46607,0.49403,0.39534,0.40685,50840826.8,23187334.453526,62028
1618963200000,2021-04-21,FETUSDT,0.53456,0.5644,0.46561,0.46711,43596510.3,22408684.420783,56687
1618876800000,2021-04-20,FETUSDT,0.47842,0.54847,0.4111,0.53494,57790593.6,27510520.27168,75542
1618790400000,2021-04-19,FETUSDT,0.54325,0.578,0.4621,0.47802,46085537.0,23875692.233612,65366
1618704000000,2021-04-18,FETUSDT,0.63834,0.64607,0.46754,0.54358,48187615.2,26392875.892585,71661
1618617600000,2021-04-17,FETUSDT,0.60519,0.69,0.60519,0.63834,48114491.2,31171831.744921,93958
1618531200000,2021-04-16,FETUSDT,0.65007,0.66109,0.5887,0.60559,41679060.1,25683983.580588,80521
1618444800000,2021-04-15,FETUSDT,0.59605,0.66328,0.58426,0.6501,49436681.7,30758062.874708,88837
1618358400000,2021-04-14,FETUSDT,0.60717,0.61782,0.57081,0.59596,39281475.0,23384253.386452,67768
1618272000000,2021-04-13,FETUSDT,0.609,0.64394,0.57118,0.60803,43340953.1,26383257.773231,80793
1618185600000,2021-04-12,FETUSDT,0.63142,0.67,0.59999,0.60938,45074512.1,28272606.749271,82157
1618099200000,2021-04-11,FETUSDT,0.65572,0.65771,0.61539,0.63278,37097171.8,23505150.520101,67930
1618012800000,2021-04-10,FETUSDT,0.68211,0.7,0.63076,0.65528,49609062.7,32979033.405002,87858
1617926400000,2021-04-09,FETUSDT,0.60665,0.7692,0.6009,0.68365,137422710.3,96871038.675575,207897
1617840000000,2021-04-08,FETUSDT,0.59557,0.65678,0.5868,0.6066,35094330.1,21769190.970498,73039
1617753600000,2021-04-07,FETUSDT,0.66706,0.6816,0.5555,0.59566,54135169.3,32787397.283546,102560
1617667200000,2021-04-06,FETUSDT,0.6819,0.7475,0.63473,0.66701,64837832.6,44157720.40588,143064
1617580800000,2021-04-05,FETUSDT,0.723,0.7296,0.66,0.68135,40056829.9,27285754.412537,92153
1617494400000,2021-04-04,FETUSDT,0.63277,0.74,0.61143,0.72304,42784169.7,28820729.449439,99611
1617408000000,2021-04-03,FETUSDT,0.69351,0.72,0.6313,0.63403,40445261.8,27568880.964262,90346
1617321600000,2021-04-02,FETUSDT,0.70801,0.75662,0.68325,0.69364,37347872.0,26844445.464678,94032
1617235200000,2021-04-01,FETUSDT,0.72681,0.76329,0.68312,0.70796,53147751.3,38466850.567659,128150
1617148800000,2021-03-31,FETUSDT,0.80701,0.87871,0.71776,0.72674,84830667.6,67565261.35817,204039
1617062400000,2021-03-30,FETUSDT,0.81991,0.84,0.76611,0.80995,45797845.0,36198430.684321,107037
1616976000000,2021-03-29,FETUSDT,0.77915,0.8475,0.751,0.82,44625550.4,35871609.764216,109884
1616889600000,2021-03-28,FETUSDT,0.7889,0.865,0.75,0.77916,66572003.1,53923790.237774,147040
1616803200000,2021-03-27,FETUSDT,0.70033,0.81736,0.66665,0.78885,57976438.9,42468155.130508,119107
1616716800000,2021-03-26,FETUSDT,0.60661,0.74,0.60301,0.69757,48742885.3,32783753.481457,110639
1616630400000,2021-03-25,FETUSDT,0.61994,0.64355,0.55746,0.60863,42943400.4,25676224.537094,85154
1616544000000,2021-03-24,FETUSDT,0.62991,0.73,0.58388,0.61858,46760082.9,31542472.209815,120020
1616457600000,2021-03-23,FETUSDT,0.67203,0.71524,0.59638,0.62812,56920141.2,37055367.467337,119690
1616371200000,2021-03-22,FETUSDT,0.63973,0.77939,0.595,0.67196,112597872.1,79197573.526375,232031
1616284800000,2021-03-21,FETUSDT,0.58443,0.65,0.52729,0.64182,50206465.1,29439428.561796,105007
1616198400000,2021-03-20,FETUSDT,0.60368,0.64069,0.5844,0.58633,37603032.9,23009744.869329,90391
1616112000000,2021-03-19,FETUSDT,0.59478,0.6512,0.56911,0.6038,53050428.9,32044602.250836,111482
1616025600000,2021-03-18,FETUSDT,0.6594,0.66798,0.58149,0.59455,48942130.1,29985063.829389,115453
1615939200000,2021-03-17,FETUSDT,0.6155,0.68191,0.59246,0.658,45906442.8,29067850.199169,101486
1615852800000,2021-03-16,FETUSDT,0.64796,0.66636,0.56264,0.61549,64934663.4,39388364.792454,125531
1615766400000,2021-03-15,FETUSDT,0.6873,0.7398,0.57882,0.6461,66671779.2,43684142.774201,140324
1615680000000,2021-03-14,FETUSDT,0.62096,0.755,0.60837,0.68704,102482032.8,70365684.066007,205552
1615593600000,2021-03-13,FETUSDT,0.52568,0.64506,0.5,0.62092,90164384.51,50919081.810072,155337
1615507200000,2021-03-12,FETUSDT,0.44171,0.54414,0.43144,0.5255,85176414.97,41851484.828041,123079
1615420800000,2021-03-11,FETUSDT,0.45536,0.472,0.413,0.44166,54542949.2,24132580.270825,85363
1615334400000,2021-03-10,FETUSDT,0.42873,0.495,0.39342,0.454,72647525.84,32900634.80647,95458
1615248000000,2021-03-09,FETUSDT,0.44255,0.485,0.4249,0.42838,75236630.6,34162760.2773552,103307
1615161600000,2021-03-08,FETUSDT,0.37298,0.449,0.36826,0.44438,77063876.48,32027848.5378298,99323
1615075200000,2021-03-07,FETUSDT,0.3831,0.38799,0.3525,0.37246,34463937.2,12772787.800698,43449
1614988800000,2021-03-06,FETUSDT,0.37432,0.4,0.34857,0.3831,51387455.7,19058970.095598,50395
1614902400000,2021-03-05,FETUSDT,0.32256,0.4,0.30145,0.3737,108326867.87,39460146.774933,98148
1614816000000,2021-03-04,FETUSDT,0.36193,0.37289,0.3151,0.32349,79345108.7,26744918.49525,71906
1614729600000,2021-03-03,FETUSDT,0.31182,0.37,0.30128,0.36388,76500148.46,25601223.8856019,69600
1614643200000,2021-03-02,FETUSDT,0.27925,0.31607,0.27,0.31185,59353616.5,17552099.98985,56574
1614556800000,2021-03-01,FETUSDT,0.24589,0.288,0.24309,0.27925,49801055.0,13226537.56435,41309
1614470400000,2021-02-28,FETUSDT,0.27612,0.27818,0.22036,0.24682,60326795.2,14873831.112553,46292
1614384000000,2021-02-27,FETUSDT,0.22502,0.29248,0.22479,0.27529,81679395.2,21512259.526597,62209
1614297600000,2021-02-26,FETUSDT,0.22658,0.24323,0.2,0.22514,51731654.1,11572706.421054,39267
1614211200000,2021-02-25,FETUSDT,0.23287,0.264,0.22313,0.22555,44581365.4,10816240.699649,38597
1614124800000,2021-02-24,FETUSDT,0.22342,0.2759,0.20747,0.23287,60216533.9,14503205.729688,52343
1614038400000,2021-02-23,FETUSDT,0.27477,0.27673,0.17392,0.22399,89899332.4,19764946.682339,63564
1613952000000,2021-02-22,FETUSDT,0.2957,0.29937,0.2201,0.27521,87646447.4,23796410.264203,70449
1613865600000,2021-02-21,FETUSDT,0.2895,0.31772,0.2716,0.29609,68143953.6,20460863.137037,58253
1613779200000,2021-02-20,FETUSDT,0.29148,0.31922,0.263,0.2884,91116545.0,26711595.382176,59505
1613692800000,2021-02-19,FETUSDT,0.30705,0.31742,0.27,0.29228,74207457.4,21740105.855391,51984
1613606400000,2021-02-18,FETUSDT,0.23602,0.326,0.23602,0.30729,159232400.72,46778373.9307744,100732
1613520000000,2021-02-17,FETUSDT,0.22655,0.24891,0.20943,0.23594,29811102.4,6968340.886395,39961
