Unix,Date,Symbol,Open,High,Low,Close,Volume ROSE,Volume USDT,tradecount
1680220800000,2023-03-31,ROSEUSDT,0.05825,0.06195,0.05658,0.0609,203684116.7,12178863.601351,57222
1680134400000,2023-03-30,ROSEUSDT,0.05847,0.05955,0.05614,0.05823,149546365.5,8629094.195005,38400
1680048000000,2023-03-29,ROSEUSDT,0.05579,0.05895,0.05552,0.05846,135691642.3,7845198.642568,36043
1679961600000,2023-03-28,ROSEUSDT,0.0536,0.05759,0.05284,0.05574,130698844.0,7142370.166862,33430
1679875200000,2023-03-27,ROSEUSDT,0.05706,0.05759,0.05258,0.05359,164118493.9,8957674.285931,44021
1679788800000,2023-03-26,ROSEUSDT,0.05589,0.05781,0.05521,0.05706,89984008.1,5103470.198991,26508
1679702400000,2023-03-25,ROSEUSDT,0.05682,0.05769,0.05494,0.05588,91425041.0,5141486.235131,27537
1679616000000,2023-03-24,ROSEUSDT,0.05942,0.05989,0.05592,0.05681,139452382.9,8078342.241491,36714
1679529600000,2023-03-23,ROSEUSDT,0.05668,0.06,0.05616,0.05944,179533858.7,10467435.615866,47214
1679443200000,2023-03-22,ROSEUSDT,0.06086,0.06101,0.05438,0.05663,262839759.2,15336827.892069,70555
1679356800000,2023-03-21,ROSEUSDT,0.0591,0.06239,0.05664,0.06085,237479247.1,14166543.731479,65517
1679270400000,2023-03-20,ROSEUSDT,0.06329,0.06403,0.05874,0.05914,185100135.6,11376634.891042,52243
1679184000000,2023-03-19,ROSEUSDT,0.06072,0.06549,0.06028,0.06328,192751191.1,12047862.923885,48909
1679097600000,2023-03-18,ROSEUSDT,0.06513,0.06645,0.06,0.06072,262322283.7,16617458.951767,67206
1679011200000,2023-03-17,ROSEUSDT,0.05782,0.06516,0.05699,0.0651,297347785.5,18163605.363527,67200
1678924800000,2023-03-16,ROSEUSDT,0.05919,0.06022,0.05642,0.05782,292920759.0,17001892.652308,86622
1678838400000,2023-03-15,ROSEUSDT,0.0659,0.0679,0.0571,0.05919,398493190.0,24660630.398054,120027
1678752000000,2023-03-14,ROSEUSDT,0.05962,0.06878,0.05916,0.0659,423207922.9,27162863.324941,109762
1678665600000,2023-03-13,ROSEUSDT,0.05379,0.06,0.05327,0.05968,342300564.3,19213474.802563,80190
1678579200000,2023-03-12,ROSEUSDT,0.04874,0.054,0.04775,0.05379,180655619.5,9081455.413052,47051
1678492800000,2023-03-11,ROSEUSDT,0.04985,0.05105,0.04573,0.04874,166335998.7,7997054.927283,42090
1678406400000,2023-03-10,ROSEUSDT,0.04907,0.05133,0.04605,0.04986,258691702.6,12534432.520307,65034
1678320000000,2023-03-09,ROSEUSDT,0.05214,0.05469,0.048,0.04909,243701953.5,12494409.276226,61264
1678233600000,2023-03-08,ROSEUSDT,0.05594,0.05626,0.05133,0.05215,142744389.2,7690832.206734,41744
1678147200000,2023-03-07,ROSEUSDT,0.0582,0.05918,0.05429,0.0559,150956160.9,8511042.970286,40803
1678060800000,2023-03-06,ROSEUSDT,0.05757,0.05865,0.05616,0.0582,100611087.0,5774455.951749,31366
1677974400000,2023-03-05,ROSEUSDT,0.0569,0.05924,0.05655,0.05759,105552454.2,6159788.879681,34524
1677888000000,2023-03-04,ROSEUSDT,0.05974,0.06054,0.05517,0.05688,102427472.5,5913920.912016,32979
1677801600000,2023-03-03,ROSEUSDT,0.06519,0.06528,0.056,0.05974,244777148.8,14436011.364249,71492
1677715200000,2023-03-02,ROSEUSDT,0.06641,0.0666,0.06305,0.06519,84042849.5,5413471.466196,25319
1677628800000,2023-03-01,ROSEUSDT,0.06362,0.06718,0.06326,0.06644,100958627.2,6655668.504317,31776
1677542400000,2023-02-28,ROSEUSDT,0.0668,0.06838,0.06315,0.0636,107865334.8,7062411.844904,37566
1677456000000,2023-02-27,ROSEUSDT,0.06816,0.06965,0.06549,0.0668,137901725.6,9275561.256008,43430
1677369600000,2023-02-26,ROSEUSDT,0.06567,0.06914,0.06547,0.06817,126443127.2,8548638.005645,39273
1677283200000,2023-02-25,ROSEUSDT,0.06767,0.06792,0.06305,0.06566,116985484.8,7671250.598286,40854
1677196800000,2023-02-24,ROSEUSDT,0.07185,0.07225,0.06582,0.06767,181518096.5,12457101.765578,54073
1677110400000,2023-02-23,ROSEUSDT,0.07289,0.07561,0.07102,0.07182,148054519.7,10839119.979882,47320
1677024000000,2023-02-22,ROSEUSDT,0.0741,0.07458,0.06815,0.07289,215899253.8,15314794.210498,64444
1676937600000,2023-02-21,ROSEUSDT,0.07575,0.0829,0.07328,0.07407,395017978.3,30929980.211467,123289
1676851200000,2023-02-20,ROSEUSDT,0.07353,0.07641,0.07085,0.07575,181332050.6,13554451.876036,55086
1676764800000,2023-02-19,ROSEUSDT,0.07585,0.0785,0.07247,0.0736,204316288.8,15463304.572858,59764
1676678400000,2023-02-18,ROSEUSDT,0.07749,0.07899,0.07501,0.0759,150306993.9,11501082.952531,48667
1676592000000,2023-02-17,ROSEUSDT,0.07475,0.07949,0.07444,0.07749,239693144.8,18576929.390279,77781
1676505600000,2023-02-16,ROSEUSDT,0.08425,0.08591,0.074,0.07468,359520771.0,29254241.611182,113719
1676419200000,2023-02-15,ROSEUSDT,0.08201,0.08498,0.07684,0.08427,567533143.0,45986143.83594,197044
1676332800000,2023-02-14,ROSEUSDT,0.0707,0.08358,0.06645,0.08207,590316433.4,43398835.775016,188835
1676246400000,2023-02-13,ROSEUSDT,0.07593,0.07832,0.06644,0.0707,508063482.2,36619635.654423,170424
1676160000000,2023-02-12,ROSEUSDT,0.06941,0.08114,0.06885,0.07595,751760873.8,57283261.638067,240609
1676073600000,2023-02-11,ROSEUSDT,0.06195,0.072,0.0608,0.06938,478287038.1,32485136.127855,147031
1675987200000,2023-02-10,ROSEUSDT,0.06383,0.06478,0.05846,0.06198,255721102.6,15606894.566453,78639
1675900800000,2023-02-09,ROSEUSDT,0.07193,0.07386,0.06131,0.06383,471687243.2,32381030.983515,139695
1675814400000,2023-02-08,ROSEUSDT,0.06359,0.07679,0.06304,0.07195,791467652.0,55644179.165063,237880
1675728000000,2023-02-07,ROSEUSDT,0.05379,0.06546,0.05358,0.06359,385126809.6,23448692.157461,105573
1675641600000,2023-02-06,ROSEUSDT,0.05342,0.05567,0.05296,0.0537,106731613.5,5824426.032326,29984
1675555200000,2023-02-05,ROSEUSDT,0.05629,0.05683,0.05225,0.05342,126662897.4,6910607.454803,34554
1675468800000,2023-02-04,ROSEUSDT,0.05629,0.05734,0.0548,0.05632,78327339.2,4399377.437141,25367
1675382400000,2023-02-03,ROSEUSDT,0.05472,0.05653,0.05388,0.05626,114380711.7,6319423.772126,28102
1675296000000,2023-02-02,ROSEUSDT,0.05636,0.05898,0.05413,0.05471,150740626.3,8572036.323142,40281
1675209600000,2023-02-01,ROSEUSDT,0.05339,0.05691,0.05018,0.05628,161947475.8,8583972.079268,45242
1675123200000,2023-01-31,ROSEUSDT,0.05248,0.05402,0.05213,0.05339,98494270.9,5232125.853856,27240
1675036800000,2023-01-30,ROSEUSDT,0.05866,0.05918,0.051,0.05248,180680786.6,9879032.640897,46594
1674950400000,2023-01-29,ROSEUSDT,0.05778,0.059,0.05675,0.05865,141583935.8,8202606.155487,44311
1674864000000,2023-01-28,ROSEUSDT,0.05579,0.06078,0.05563,0.05777,244680642.6,14138883.5759,77655
1674777600000,2023-01-27,ROSEUSDT,0.05491,0.05591,0.05267,0.05579,128552086.7,7061918.239717,42050
1674691200000,2023-01-26,ROSEUSDT,0.05523,0.05799,0.05381,0.05489,160472615.3,8973970.735391,61194
1674604800000,2023-01-25,ROSEUSDT,0.0511,0.05671,0.04947,0.05522,224507304.1,11881403.595446,64064
1674518400000,2023-01-24,ROSEUSDT,0.05497,0.05651,0.05021,0.0511,146188665.7,7885401.927517,52020
1674432000000,2023-01-23,ROSEUSDT,0.05382,0.05604,0.05334,0.05494,184076389.3,10076212.366299,63288
1674345600000,2023-01-22,ROSEUSDT,0.05106,0.05799,0.05068,0.05382,315120275.7,17249003.198045,102558
1674259200000,2023-01-21,ROSEUSDT,0.04925,0.05339,0.04864,0.05105,277728044.6,14276847.169545,77074
1674172800000,2023-01-20,ROSEUSDT,0.04517,0.04936,0.04443,0.04926,157247350.4,7289196.395142,45236
1674086400000,2023-01-19,ROSEUSDT,0.04476,0.04544,0.043,0.04517,136595921.5,6050106.491176,41863
1674000000000,2023-01-18,ROSEUSDT,0.04804,0.04942,0.04381,0.04481,247218356.8,11527277.019835,67093
1673913600000,2023-01-17,ROSEUSDT,0.04812,0.05149,0.04726,0.04801,170409267.5,8373564.86113,51466
1673827200000,2023-01-16,ROSEUSDT,0.04947,0.05044,0.0466,0.04811,161608176.8,7860493.053721,48329
1673740800000,2023-01-15,ROSEUSDT,0.04778,0.053,0.04581,0.04949,217537752.5,10550650.176874,59313
1673654400000,2023-01-14,ROSEUSDT,0.04539,0.04898,0.04343,0.04781,226044753.7,10519988.815481,61719
1673568000000,2023-01-13,ROSEUSDT,0.04218,0.04542,0.04159,0.0454,142053456.6,6115092.623262,36014
1673481600000,2023-01-12,ROSEUSDT,0.0411,0.04389,0.03971,0.04218,206812430.9,8572055.50162,51095
1673395200000,2023-01-11,ROSEUSDT,0.04014,0.04112,0.03821,0.0411,99743818.7,3925633.134902,27155
1673308800000,2023-01-10,ROSEUSDT,0.03991,0.04067,0.03885,0.04014,96366143.4,3843744.547122,24203
1673222400000,2023-01-09,ROSEUSDT,0.04004,0.042,0.03937,0.0399,170694086.5,6918748.522361,33987
1673136000000,2023-01-08,ROSEUSDT,0.0371,0.04051,0.03644,0.04007,157681346.4,6025677.029507,27294
1673049600000,2023-01-07,ROSEUSDT,0.03709,0.03746,0.03672,0.03708,42894537.5,1589754.508402,7522
1672963200000,2023-01-06,ROSEUSDT,0.03627,0.03728,0.0352,0.03707,61353005.9,2220265.189208,12136
1672876800000,2023-01-05,ROSEUSDT,0.03666,0.03719,0.03592,0.03625,67481127.1,2463460.252627,11748
1672790400000,2023-01-04,ROSEUSDT,0.03563,0.03727,0.03554,0.03668,86278819.5,3141606.780281,14973
1672704000000,2023-01-03,ROSEUSDT,0.03585,0.03615,0.03502,0.03559,47332912.5,1687063.04723,8593
1672617600000,2023-01-02,ROSEUSDT,0.03482,0.03615,0.03431,0.03586,58610518.4,2083802.036605,10552
1672531200000,2023-01-01,ROSEUSDT,0.0342,0.03494,0.03403,0.03484,28870126.9,995674.989582,5210
1672444800000,2022-12-31,ROSEUSDT,0.03395,0.0346,0.03393,0.03415,28436132.4,975162.307681,5049
1672358400000,2022-12-30,ROSEUSDT,0.03449,0.03463,0.03334,0.03395,71076791.9,2413699.951262,12174
1672272000000,2022-12-29,ROSEUSDT,0.03563,0.03607,0.03365,0.0345,67542457.1,2354693.897979,14656
1672185600000,2022-12-28,ROSEUSDT,0.03626,0.03643,0.03413,0.03562,77112506.5,2725769.532056,16781
1672099200000,2022-12-27,ROSEUSDT,0.03643,0.03674,0.03569,0.03626,54675047.0,1982991.454672,11952
1672012800000,2022-12-26,ROSEUSDT,0.0353,0.03649,0.03497,0.03645,48359431.6,1733841.786561,11328
1671926400000,2022-12-25,ROSEUSDT,0.03533,0.03544,0.03461,0.03528,42856179.1,1501773.360462,12307
1671840000000,2022-12-24,ROSEUSDT,0.03439,0.03541,0.03428,0.03535,34404197.8,1196851.852277,8766
1671753600000,2022-12-23,ROSEUSDT,0.03468,0.0355,0.03432,0.03439,65745217.2,2295100.891456,12950
1671667200000,2022-12-22,ROSEUSDT,0.03454,0.03481,0.03344,0.03468,67359927.6,2301468.449354,14986
1671580800000,2022-12-21,ROSEUSDT,0.03654,0.03659,0.03397,0.03456,80325153.7,2812129.506366,17495
1671494400000,2022-12-20,ROSEUSDT,0.0357,0.03713,0.03552,0.03652,71574878.3,2610057.068851,15478
1671408000000,2022-12-19,ROSEUSDT,0.03822,0.0388,0.0349,0.0357,79254582.6,2942769.860898,17526
1671321600000,2022-12-18,ROSEUSDT,0.03825,0.03899,0.03763,0.03819,41823987.3,1600814.862959,9780
1671235200000,2022-12-17,ROSEUSDT,0.03743,0.0385,0.03667,0.03825,74679422.4,2816108.875584,16587
1671148800000,2022-12-16,ROSEUSDT,0.04225,0.04308,0.03652,0.03745,120791221.7,4831722.907099,30697
1671062400000,2022-12-15,ROSEUSDT,0.04384,0.04395,0.0419,0.04224,66966185.1,2865108.251893,15420
1670976000000,2022-12-14,ROSEUSDT,0.04474,0.0454,0.04351,0.04383,68454828.0,3051275.385552,16872
1670889600000,2022-12-13,ROSEUSDT,0.04355,0.04494,0.04202,0.04474,100667204.6,4393839.002542,22130
1670803200000,2022-12-12,ROSEUSDT,0.04444,0.04563,0.04272,0.04354,110701032.8,4845126.402032,28512
1670716800000,2022-12-11,ROSEUSDT,0.04492,0.04558,0.04421,0.04444,35239420.3,1587285.656583,8683
1670630400000,2022-12-10,ROSEUSDT,0.04447,0.04531,0.04438,0.04491,33253187.9,1494544.230941,8222
1670544000000,2022-12-09,ROSEUSDT,0.04457,0.04532,0.0441,0.04445,40512784.3,1809443.326873,9013
1670457600000,2022-12-08,ROSEUSDT,0.0439,0.04487,0.04333,0.04458,65674259.1,2896356.203123,15436
1670371200000,2022-12-07,ROSEUSDT,0.04606,0.04625,0.04361,0.04389,82014525.5,3649135.314839,20327
1670284800000,2022-12-06,ROSEUSDT,0.04628,0.04657,0.0455,0.04606,60610672.6,2789257.739687,16407
1670198400000,2022-12-05,ROSEUSDT,0.04707,0.04824,0.04592,0.04628,83524838.0,3944779.165892,19126
1670112000000,2022-12-04,ROSEUSDT,0.04648,0.0476,0.04646,0.04706,68253659.9,3218824.848328,15561
1670025600000,2022-12-03,ROSEUSDT,0.04785,0.04806,0.04638,0.04644,53894706.0,2551538.703145,13924
1669939200000,2022-12-02,ROSEUSDT,0.04677,0.0492,0.04572,0.04785,86840593.8,4088018.848307,20530
1669852800000,2022-12-01,ROSEUSDT,0.04758,0.04802,0.04633,0.04677,71705183.3,3383760.983946,20440
1669766400000,2022-11-30,ROSEUSDT,0.04571,0.04831,0.0457,0.04758,98130702.4,4605299.907553,25834
1669680000000,2022-11-29,ROSEUSDT,0.04534,0.04646,0.04485,0.0457,70480088.2,3230092.38086,17650
1669593600000,2022-11-28,ROSEUSDT,0.04623,0.04727,0.04419,0.04534,80340522.4,3618813.125478,24903
1669507200000,2022-11-27,ROSEUSDT,0.04557,0.04826,0.04552,0.04621,111613179.2,5240716.257429,27862
1669420800000,2022-11-26,ROSEUSDT,0.04532,0.047,0.04496,0.04556,86736688.5,3996603.170212,23358
1669334400000,2022-11-25,ROSEUSDT,0.04639,0.04641,0.04444,0.0453,106999657.5,4829899.068104,29307
1669248000000,2022-11-24,ROSEUSDT,0.04702,0.04725,0.04575,0.04638,118278222.4,5495121.886516,29753
1669161600000,2022-11-23,ROSEUSDT,0.04605,0.04712,0.0454,0.04701,142601910.3,6594248.329146,35040
1669075200000,2022-11-22,ROSEUSDT,0.04388,0.04672,0.04253,0.04604,137464193.4,6145455.826252,35436
1668988800000,2022-11-21,ROSEUSDT,0.0437,0.04461,0.04204,0.04389,135549724.6,5905170.451339,36262
1668902400000,2022-11-20,ROSEUSDT,0.04654,0.04669,0.04346,0.04374,99541690.3,4519901.513605,27606
1668816000000,2022-11-19,ROSEUSDT,0.04684,0.04696,0.04541,0.04653,70569120.5,3264120.014511,19084
1668729600000,2022-11-18,ROSEUSDT,0.04664,0.04806,0.04614,0.04684,83510386.5,3931221.278733,24123
1668643200000,2022-11-17,ROSEUSDT,0.04648,0.0472,0.04575,0.04664,76964295.4,3589981.748004,25162
1668556800000,2022-11-16,ROSEUSDT,0.04694,0.04779,0.04505,0.0465,116978797.7,5450377.770658,37130
1668470400000,2022-11-15,ROSEUSDT,0.04635,0.04891,0.04544,0.04694,118843625.5,5615308.435299,39696
1668384000000,2022-11-14,ROSEUSDT,0.04603,0.04781,0.04307,0.04639,153956806.3,6984011.693046,54041
1668297600000,2022-11-13,ROSEUSDT,0.04659,0.04819,0.04507,0.04605,108909019.7,5077953.878474,27693
1668211200000,2022-11-12,ROSEUSDT,0.04951,0.04957,0.04593,0.04662,104250769.3,4918181.04317,27692
1668124800000,2022-11-11,ROSEUSDT,0.05235,0.05326,0.04699,0.0495,151437127.8,7561287.091141,36301
1668038400000,2022-11-10,ROSEUSDT,0.04664,0.05446,0.0458,0.05234,276946011.5,13924079.646225,71011
1667952000000,2022-11-09,ROSEUSDT,0.05663,0.05688,0.04466,0.04665,338598592.3,17370849.098689,98384
1667865600000,2022-11-08,ROSEUSDT,0.06701,0.06877,0.05046,0.05649,398280961.9,23819673.706423,111476
1667779200000,2022-11-07,ROSEUSDT,0.06428,0.06984,0.06317,0.06702,202033761.1,13388206.624993,61207
1667692800000,2022-11-06,ROSEUSDT,0.06847,0.07,0.06426,0.06429,152640469.5,10317283.422009,52726
1667606400000,2022-11-05,ROSEUSDT,0.07215,0.0725,0.06723,0.06846,209359263.4,14523393.70449,67163
1667520000000,2022-11-04,ROSEUSDT,0.06153,0.07272,0.06112,0.07214,319198795.6,21338284.96128,92771
1667433600000,2022-11-03,ROSEUSDT,0.05811,0.06382,0.05807,0.06152,209216179.1,12952235.991385,54990
1667347200000,2022-11-02,ROSEUSDT,0.05997,0.06068,0.05655,0.05813,162699823.4,9565516.957479,41077
1667260800000,2022-11-01,ROSEUSDT,0.06059,0.06165,0.05966,0.05996,89163826.6,5416239.496815,23269
1667174400000,2022-10-31,ROSEUSDT,0.06196,0.06261,0.06011,0.06058,113989002.2,6978186.098076,31245
1667088000000,2022-10-30,ROSEUSDT,0.06372,0.06578,0.06119,0.06196,126933517.3,8103695.179817,39102
1667001600000,2022-10-29,ROSEUSDT,0.06273,0.06554,0.06264,0.06372,133711560.8,8544602.266557,41267
1666915200000,2022-10-28,ROSEUSDT,0.06173,0.06387,0.06041,0.06272,119597664.2,7426721.100538,34798
1666828800000,2022-10-27,ROSEUSDT,0.0633,0.06629,0.06059,0.06171,189405886.3,12050903.569209,49074
1666742400000,2022-10-26,ROSEUSDT,0.06054,0.0655,0.06031,0.06332,229750951.7,14398251.930125,56704
1666656000000,2022-10-25,ROSEUSDT,0.05938,0.06217,0.0579,0.06054,124737336.9,7509379.019847,31125
1666569600000,2022-10-24,ROSEUSDT,0.06008,0.06069,0.05849,0.05935,97183121.0,5809206.158158,24509
1666483200000,2022-10-23,ROSEUSDT,0.05846,0.06054,0.05779,0.06004,106985201.4,6307990.440865,26443
1666396800000,2022-10-22,ROSEUSDT,0.0577,0.05907,0.05706,0.05842,80182346.6,4672425.72922,18838
1666310400000,2022-10-21,ROSEUSDT,0.05604,0.05785,0.05412,0.05768,100201561.5,5587007.736837,24268
1666224000000,2022-10-20,ROSEUSDT,0.05763,0.05876,0.05536,0.05607,117170913.2,6715999.449998,27569
1666137600000,2022-10-19,ROSEUSDT,0.05705,0.05978,0.05622,0.05763,143700052.3,8328140.470051,34402
1666051200000,2022-10-18,ROSEUSDT,0.05819,0.05877,0.05619,0.05706,96415147.3,5542264.747893,24278
1665964800000,2022-10-17,ROSEUSDT,0.056,0.05834,0.05546,0.05815,82508526.0,4703787.456924,18357
1665878400000,2022-10-16,ROSEUSDT,0.05484,0.0569,0.05476,0.05601,55518626.5,3098027.218878,13471
1665792000000,2022-10-15,ROSEUSDT,0.05429,0.05562,0.05387,0.05485,57843195.1,3174435.312175,13677
1665705600000,2022-10-14,ROSEUSDT,0.05506,0.05696,0.05369,0.05428,128392446.2,7089252.537836,23764
1665619200000,2022-10-13,ROSEUSDT,0.05594,0.05619,0.05023,0.05508,236991970.1,12611281.442415,50687
1665532800000,2022-10-12,ROSEUSDT,0.05585,0.05663,0.05555,0.05596,52753062.2,2961717.046531,12954
1665446400000,2022-10-11,ROSEUSDT,0.05695,0.05702,0.05461,0.05586,131640096.1,7375781.925472,31088
1665360000000,2022-10-10,ROSEUSDT,0.05909,0.05999,0.05683,0.05698,72423366.1,4243489.121094,16160
1665273600000,2022-10-09,ROSEUSDT,0.05845,0.05945,0.05834,0.05911,40562302.8,2390071.614601,10053
1665187200000,2022-10-08,ROSEUSDT,0.05898,0.0592,0.05798,0.05846,38793334.8,2273454.761823,9051
1665100800000,2022-10-07,ROSEUSDT,0.05926,0.05989,0.05823,0.05898,75510659.7,4458594.620101,17319
1665014400000,2022-10-06,ROSEUSDT,0.06066,0.06117,0.05895,0.05928,91899893.7,5535837.927958,21460
1664928000000,2022-10-05,ROSEUSDT,0.06108,0.0615,0.05923,0.06065,80530863.2,4856562.651073,20449
1664841600000,2022-10-04,ROSEUSDT,0.06012,0.06191,0.05968,0.0611,102682653.5,6254197.502855,23410
1664755200000,2022-10-03,ROSEUSDT,0.05835,0.0604,0.0577,0.06012,101069480.5,6002608.487421,25092
1664668800000,2022-10-02,ROSEUSDT,0.06047,0.06101,0.05791,0.05834,77933560.8,4649346.918831,20753
1664582400000,2022-10-01,ROSEUSDT,0.06102,0.06156,0.06034,0.06047,52244110.5,3186930.584618,13794
1664496000000,2022-09-30,ROSEUSDT,0.06202,0.06235,0.06006,0.06102,131222564.8,8049134.981254,30895
1664409600000,2022-09-29,ROSEUSDT,0.06089,0.06265,0.06037,0.06201,170994524.2,10506206.106189,38500
1664323200000,2022-09-28,ROSEUSDT,0.06042,0.06204,0.05741,0.06089,174173704.0,10412021.569039,41040
1664236800000,2022-09-27,ROSEUSDT,0.06176,0.06345,0.0596,0.06042,228102207.3,14120770.212356,51893
1664150400000,2022-09-26,ROSEUSDT,0.06073,0.06353,0.0602,0.06175,227201899.5,14060343.493346,56926
1664064000000,2022-09-25,ROSEUSDT,0.06095,0.06222,0.05918,0.06074,164978524.1,10063557.004784,39898
1663977600000,2022-09-24,ROSEUSDT,0.06479,0.06649,0.06034,0.06094,312613597.4,19754156.971485,84345
1663891200000,2022-09-23,ROSEUSDT,0.05844,0.0666,0.05644,0.06479,387621325.0,23584682.294172,91053
1663804800000,2022-09-22,ROSEUSDT,0.05451,0.05921,0.05437,0.05843,175787203.6,10067156.20446,43453
1663718400000,2022-09-21,ROSEUSDT,0.05687,0.05947,0.05335,0.05452,295839342.7,16749299.782668,64486
1663632000000,2022-09-20,ROSEUSDT,0.05808,0.05902,0.05635,0.05684,172425458.8,9927752.780697,39981
1663545600000,2022-09-19,ROSEUSDT,0.05722,0.05856,0.05538,0.05809,193444041.4,11016134.219266,53597
1663459200000,2022-09-18,ROSEUSDT,0.06231,0.06257,0.05496,0.0572,163068485.7,9747562.367569,45821
1663372800000,2022-09-17,ROSEUSDT,0.06102,0.06249,0.06099,0.06228,98665102.7,6084981.558183,27521
1663286400000,2022-09-16,ROSEUSDT,0.05913,0.06179,0.05835,0.06102,169855637.1,10211465.61477,47484
1663200000000,2022-09-15,ROSEUSDT,0.06048,0.06148,0.0582,0.05912,200847840.1,11961649.24681,53311
1663113600000,2022-09-14,ROSEUSDT,0.05946,0.06107,0.05821,0.06051,172302243.4,10317297.377708,45377
1663027200000,2022-09-13,ROSEUSDT,0.06462,0.0669,0.059,0.05948,304731008.3,18900807.802893,82543
1662940800000,2022-09-12,ROSEUSDT,0.06521,0.06832,0.06303,0.0646,297313056.5,19514575.923312,84857
1662854400000,2022-09-11,ROSEUSDT,0.06582,0.06779,0.06369,0.06517,198988758.8,13075512.58617,57441
1662768000000,2022-09-10,ROSEUSDT,0.06961,0.06993,0.06483,0.06582,287418780.9,19186152.601277,83717
1662681600000,2022-09-09,ROSEUSDT,0.06036,0.07011,0.06032,0.0696,302665708.3,19562254.951399,78922
1662595200000,2022-09-08,ROSEUSDT,0.06019,0.06082,0.05867,0.06037,153024238.4,9162599.41437,41702
1662508800000,2022-09-07,ROSEUSDT,0.0577,0.06147,0.05611,0.06018,226794520.4,13309115.146175,55297
1662422400000,2022-09-06,ROSEUSDT,0.064,0.06559,0.05754,0.05771,254956366.6,15786055.611366,74601
1662336000000,2022-09-05,ROSEUSDT,0.06467,0.06573,0.0624,0.06399,118123583.2,7510353.856163,35182
1662249600000,2022-09-04,ROSEUSDT,0.06279,0.06482,0.06205,0.06467,112278774.6,7147290.762236,33285
1662163200000,2022-09-03,ROSEUSDT,0.06491,0.06602,0.06167,0.06277,161832380.9,10307392.94289,42065
1662076800000,2022-09-02,ROSEUSDT,0.0642,0.067,0.06292,0.06491,212486391.5,13814393.209149,56940
1661990400000,2022-09-01,ROSEUSDT,0.06214,0.06443,0.06029,0.06419,168521429.7,10457920.556151,46117
1661904000000,2022-08-31,ROSEUSDT,0.06332,0.06596,0.06176,0.06214,175047187.5,11258984.742758,49996
1661817600000,2022-08-30,ROSEUSDT,0.06642,0.0676,0.0615,0.06327,218006377.5,14079237.530906,61700
1661731200000,2022-08-29,ROSEUSDT,0.06237,0.06675,0.06,0.06649,206329982.5,13127687.730712,53605
1661644800000,2022-08-28,ROSEUSDT,0.06447,0.06634,0.06213,0.06238,122215457.9,7904741.937382,33766
1661558400000,2022-08-27,ROSEUSDT,0.06321,0.06603,0.06262,0.06446,169228657.7,10891110.67616,46397
1661472000000,2022-08-26,ROSEUSDT,0.0697,0.07054,0.06229,0.06323,281596656.5,18862249.4658,79082
1661385600000,2022-08-25,ROSEUSDT,0.07094,0.07345,0.06881,0.0697,191413352.1,13594614.030957,57247
1661299200000,2022-08-24,ROSEUSDT,0.07299,0.07447,0.06959,0.07093,212434234.9,15331050.044685,63216
1661212800000,2022-08-23,ROSEUSDT,0.06827,0.07364,0.06685,0.0729,356111613.6,25150446.846113,103402
1661126400000,2022-08-22,ROSEUSDT,0.06849,0.06864,0.06353,0.06827,197411592.4,13061609.76667,62193
1661040000000,2022-08-21,ROSEUSDT,0.06824,0.07096,0.067,0.06849,174928126.6,12070148.770346,63519
1660953600000,2022-08-20,ROSEUSDT,0.07184,0.07368,0.066,0.06825,277162263.4,19259094.954878,103331
1660867200000,2022-08-19,ROSEUSDT,0.07687,0.07788,0.06908,0.07183,382318134.8,27940742.976666,145569
1660780800000,2022-08-18,ROSEUSDT,0.08601,0.08764,0.07386,0.07687,194574761.8,16101673.500822,88723
1660694400000,2022-08-17,ROSEUSDT,0.0899,0.0938,0.0846,0.08593,216799442.9,19138885.928643,90494
1660608000000,2022-08-16,ROSEUSDT,0.09518,0.096,0.08895,0.0899,199181270.1,18462793.670138,81891
1660521600000,2022-08-15,ROSEUSDT,0.09294,0.09913,0.09097,0.0952,193430100.4,18280385.598836,87853
1660435200000,2022-08-14,ROSEUSDT,0.09694,0.10203,0.0907,0.09292,193887555.3,18738301.127392,83288
1660348800000,2022-08-13,ROSEUSDT,0.10048,0.10338,0.09612,0.09695,176129608.9,17548737.468614,80088
1660262400000,2022-08-12,ROSEUSDT,0.09824,0.10202,0.09569,0.10049,167948392.7,16551447.971616,69893
1660176000000,2022-08-11,ROSEUSDT,0.10418,0.1056,0.09724,0.09822,244471883.5,24875861.150486,93877
1660089600000,2022-08-10,ROSEUSDT,0.10294,0.11,0.09648,0.10415,398042595.6,41052350.78096,168829
1660003200000,2022-08-09,ROSEUSDT,0.11278,0.11623,0.09811,0.10298,490169662.5,52547908.165129,195346
1659916800000,2022-08-08,ROSEUSDT,0.1072,0.1137,0.10218,0.11276,648248675.8,69137519.686416,268384
1659830400000,2022-08-07,ROSEUSDT,0.08577,0.11,0.08327,0.10714,708033922.3,70026740.655906,273544
1659744000000,2022-08-06,ROSEUSDT,0.08331,0.09056,0.08237,0.08579,334488218.9,29220746.679026,108358
1659657600000,2022-08-05,ROSEUSDT,0.08096,0.086,0.08017,0.08331,259560717.6,21457590.389526,87240
1659571200000,2022-08-04,ROSEUSDT,0.08096,0.08462,0.07747,0.08098,208128449.8,16809283.568045,89396
1659484800000,2022-08-03,ROSEUSDT,0.08623,0.08817,0.08002,0.08095,302692244.6,25550734.239961,133814
