Unix,Date,Symbol,Open,High,Low,Close,Volume SAND,Volume USDT,tradecount
1657670400000,2022-07-13,SANDUSDT,1.0883,1.174,1.0472,1.1696,41626756.0,46059149.9818,167258
1657584000000,2022-07-12,SANDUSDT,1.0955,1.1542,1.0858,1.0882,34148015.0,38177158.4014,126649
1657497600000,2022-07-11,SANDUSDT,1.164,1.1651,1.083,1.0957,32679318.0,36729856.5068,128856
1657411200000,2022-07-10,SANDUSDT,1.226,1.2273,1.1477,1.164,18239929.0,21429379.9509,71739
1657324800000,2022-07-09,SANDUSDT,1.2206,1.2466,1.2151,1.2257,17230633.0,21228690.6979,67714
1657238400000,2022-07-08,SANDUSDT,1.2819,1.3141,1.2026,1.2206,37292823.0,46402088.1484,154330
1657152000000,2022-07-07,SANDUSDT,1.2626,1.3187,1.2369,1.2817,42652060.0,54542625.8119,161380
1657065600000,2022-07-06,SANDUSDT,1.1845,1.2852,1.1524,1.2625,59915094.0,74447572.2827,216438
1656979200000,2022-07-05,SANDUSDT,1.203,1.2306,1.105,1.1844,50911230.0,59539762.6667,193353
1656892800000,2022-07-04,SANDUSDT,1.0435,1.2273,1.0349,1.2032,51381095.0,58510425.9463,202295
1656806400000,2022-07-03,SANDUSDT,1.043,1.0547,1.0066,1.0434,17763971.0,18327074.2004,73987
1656720000000,2022-07-02,SANDUSDT,1.0686,1.0805,1.0053,1.0428,26313609.0,27291398.6896,104564
1656633600000,2022-07-01,SANDUSDT,1.1234,1.1734,1.0563,1.0684,61846572.0,68416432.9374,275163
1656547200000,2022-06-30,SANDUSDT,1.0617,1.1385,0.9553,1.1232,51625048.0,53125743.1284,239473
1656460800000,2022-06-29,SANDUSDT,1.0829,1.1027,1.0226,1.0617,37750315.0,40028749.7246,168946
1656374400000,2022-06-28,SANDUSDT,1.1877,1.2329,1.0708,1.0829,40248189.0,46067486.2439,184902
1656288000000,2022-06-27,SANDUSDT,1.1776,1.2644,1.1453,1.1873,46782057.0,56336283.3252,211496
1656201600000,2022-06-26,SANDUSDT,1.2779,1.3504,1.1682,1.1781,61430470.0,78284502.0337,295342
1656115200000,2022-06-25,SANDUSDT,1.0987,1.3302,1.0777,1.2777,84322452.0,101998633.2186,377127
1656028800000,2022-06-24,SANDUSDT,1.0125,1.1274,1.0113,1.0987,48763424.0,52340357.328,202802
1655942400000,2022-06-23,SANDUSDT,0.9374,1.031,0.9331,1.0126,54863130.0,54130710.2749,217485
1655856000000,2022-06-22,SANDUSDT,0.9125,1.0177,0.8642,0.9373,65517089.0,61217854.9315,238665
1655769600000,2022-06-21,SANDUSDT,0.8682,0.9663,0.8514,0.9122,58730768.0,54009189.4489,203024
1655683200000,2022-06-20,SANDUSDT,0.8547,0.8897,0.8077,0.8681,37435834.0,31877595.5047,148435
1655596800000,2022-06-19,SANDUSDT,0.7973,0.866,0.7607,0.8547,46366882.0,37372080.5685,173218
1655510400000,2022-06-18,SANDUSDT,0.8581,0.87,0.7329,0.7973,53186391.0,42309121.0387,204731
1655424000000,2022-06-17,SANDUSDT,0.8352,0.8918,0.8243,0.858,34726836.0,29844274.7692,131013
1655337600000,2022-06-16,SANDUSDT,0.961,0.9798,0.8173,0.8353,54397260.0,48024870.1628,213556
1655251200000,2022-06-15,SANDUSDT,0.8836,0.9683,0.7872,0.962,84165860.0,71443488.9699,325562
1655164800000,2022-06-14,SANDUSDT,0.8566,0.9567,0.7774,0.8838,84751937.0,74617857.2272,373241
1655078400000,2022-06-13,SANDUSDT,0.9442,0.962,0.7877,0.8565,106230532.0,90378785.7891,391639
1654992000000,2022-06-12,SANDUSDT,1.0763,1.0848,0.9422,0.9446,54780970.0,54878285.1767,245084
1654905600000,2022-06-11,SANDUSDT,1.1972,1.2158,1.052,1.076,36172117.0,40656888.9563,181487
1654819200000,2022-06-10,SANDUSDT,1.2896,1.2996,1.1866,1.1972,22928861.0,28403763.7855,113252
1654732800000,2022-06-09,SANDUSDT,1.2892,1.3238,1.2789,1.2889,14934323.0,19411571.4807,70459
1654646400000,2022-06-08,SANDUSDT,1.3119,1.3349,1.2768,1.289,18495214.0,24111521.8676,86023
1654560000000,2022-06-07,SANDUSDT,1.3477,1.3496,1.2583,1.3116,25744513.0,33343064.6717,133357
1654473600000,2022-06-06,SANDUSDT,1.2995,1.4038,1.2894,1.3479,30894724.0,41785484.4717,151639
1654387200000,2022-06-05,SANDUSDT,1.2967,1.3113,1.2699,1.2993,12312250.0,15853665.4562,70511
1654300800000,2022-06-04,SANDUSDT,1.2932,1.3092,1.2524,1.2964,15032947.0,19283490.354,88500
1654214400000,2022-06-03,SANDUSDT,1.3678,1.3712,1.2659,1.2939,21458009.0,28057940.8189,120353
1654128000000,2022-06-02,SANDUSDT,1.3248,1.3743,1.2963,1.3677,24505160.0,32515858.1082,141356
1654041600000,2022-06-01,SANDUSDT,1.4515,1.4613,1.2812,1.3244,38052616.0,52482765.7421,206444
1653955200000,2022-05-31,SANDUSDT,1.4381,1.5249,1.3776,1.4519,49030434.0,71164335.0899,262417
1653868800000,2022-05-30,SANDUSDT,1.3112,1.47,1.2958,1.4381,41864661.0,57850779.4844,207582
1653782400000,2022-05-29,SANDUSDT,1.3015,1.3193,1.2554,1.3112,24198809.0,31125446.1181,118359
1653696000000,2022-05-28,SANDUSDT,1.2907,1.3312,1.2661,1.3015,31218359.0,40573544.5883,152705
1653609600000,2022-05-27,SANDUSDT,1.3619,1.3843,1.2534,1.2907,68179693.0,89231305.4716,363049
1653523200000,2022-05-26,SANDUSDT,1.3879,1.5182,1.25,1.3624,129336607.0,179436912.6251,610316
1653436800000,2022-05-25,SANDUSDT,1.3099,1.4206,1.2349,1.3877,65882934.0,86861646.5532,272676
1653350400000,2022-05-24,SANDUSDT,1.2975,1.3285,1.2176,1.3101,29915332.0,38368341.4116,151476
1653264000000,2022-05-23,SANDUSDT,1.3782,1.462,1.2704,1.2978,39138637.0,54066105.3572,203086
1653177600000,2022-05-22,SANDUSDT,1.3248,1.4,1.3114,1.3794,26705007.0,36270230.152,124015
1653091200000,2022-05-21,SANDUSDT,1.2729,1.345,1.2428,1.3248,24507723.0,31802531.7939,110555
1653004800000,2022-05-20,SANDUSDT,1.298,1.385,1.208,1.2729,47803041.0,62149328.1045,220995
1652918400000,2022-05-19,SANDUSDT,1.1929,1.35,1.1389,1.2976,41035106.0,50801590.9431,195809
1652832000000,2022-05-18,SANDUSDT,1.3712,1.3946,1.1838,1.1923,32499970.0,41329262.429,161786
1652745600000,2022-05-17,SANDUSDT,1.3173,1.4058,1.285,1.3712,27405779.0,36987382.6753,142533
1652659200000,2022-05-16,SANDUSDT,1.458,1.4593,1.2792,1.3167,37769336.0,50413323.9724,197267
1652572800000,2022-05-15,SANDUSDT,1.4325,1.4641,1.3087,1.4575,41624687.0,56878955.4871,209060
1652486400000,2022-05-14,SANDUSDT,1.2725,1.5373,1.1943,1.4319,106580206.0,143715040.0654,430586
1652400000000,2022-05-13,SANDUSDT,1.1135,1.53,1.1038,1.2719,137093757.0,186771824.4826,500982
1652313600000,2022-05-12,SANDUSDT,1.3182,1.41,0.9625,1.113,147058679.0,168627499.6792,462134
1652227200000,2022-05-11,SANDUSDT,1.7288,1.7957,1.0492,1.3209,127366845.0,181379382.2751,553286
1652140800000,2022-05-10,SANDUSDT,1.6916,1.9331,1.6298,1.7285,63714894.0,113907211.8179,410922
1652054400000,2022-05-09,SANDUSDT,2.0027,2.04,1.6807,1.6938,60743271.0,111369035.8623,336701
1651968000000,2022-05-08,SANDUSDT,1.9431,2.0624,1.8831,2.0024,32410783.0,63836153.5214,204273
1651881600000,2022-05-07,SANDUSDT,2.0557,2.0697,1.8726,1.9429,22526583.0,44958304.6938,152586
1651795200000,2022-05-06,SANDUSDT,2.1253,2.1455,1.9829,2.0558,30002958.0,61803700.0925,204908
1651708800000,2022-05-05,SANDUSDT,2.4372,2.4585,2.0548,2.1254,37811495.0,84565801.6845,250586
1651622400000,2022-05-04,SANDUSDT,2.1319,2.4604,2.1168,2.4369,34765671.0,78518828.7872,223517
1651536000000,2022-05-03,SANDUSDT,2.1127,2.3086,2.0826,2.1317,41582142.0,90596290.3726,224052
1651449600000,2022-05-02,SANDUSDT,2.1431,2.188,2.0116,2.1128,39057498.0,81870652.9777,216418
1651363200000,2022-05-01,SANDUSDT,1.9649,2.1983,1.9207,2.1431,53228001.0,109063665.6432,284753
1651276800000,2022-04-30,SANDUSDT,2.3028,2.3446,1.8326,1.9642,35601408.0,75232451.5782,215054
1651190400000,2022-04-29,SANDUSDT,2.5045,2.5208,2.2267,2.3028,30505429.0,72570166.8568,182399
1651104000000,2022-04-28,SANDUSDT,2.5303,2.5755,2.4589,2.5045,20778538.0,52474951.7958,149226
1651017600000,2022-04-27,SANDUSDT,2.4788,2.5773,2.4364,2.5302,19199823.0,48349981.7703,138262
1650931200000,2022-04-26,SANDUSDT,2.7176,2.7491,2.4311,2.4789,26988485.0,70446919.0484,187975
1650844800000,2022-04-25,SANDUSDT,2.7697,2.7761,2.5635,2.7172,34441211.0,91428665.6796,228262
1650758400000,2022-04-24,SANDUSDT,2.6943,2.8403,2.6562,2.7697,15893352.0,43399423.1088,120216
1650672000000,2022-04-23,SANDUSDT,2.7445,2.7662,2.6696,2.6943,11532530.0,31355278.01,90987
1650585600000,2022-04-22,SANDUSDT,2.7582,2.8154,2.7075,2.7447,20839379.0,57569182.9573,139946
1650499200000,2022-04-21,SANDUSDT,2.862,2.9492,2.6909,2.7582,28212139.0,80731134.6548,192094
1650412800000,2022-04-20,SANDUSDT,2.9231,3.0952,2.8054,2.8619,44917932.0,132643859.2505,282101
1650326400000,2022-04-19,SANDUSDT,2.7442,3.03,2.716,2.9232,45852533.0,133024339.151,283760
1650240000000,2022-04-18,SANDUSDT,2.678,2.778,2.5358,2.7439,24035143.0,63676781.7956,171133
1650153600000,2022-04-17,SANDUSDT,2.8185,2.822,2.65,2.678,13671652.0,37625998.1488,89182
1650067200000,2022-04-16,SANDUSDT,2.8039,2.9139,2.7682,2.8184,13529864.0,38308227.3668,98193
1649980800000,2022-04-15,SANDUSDT,2.7809,2.8237,2.7466,2.8041,9816244.0,27391096.8996,76716
1649894400000,2022-04-14,SANDUSDT,2.8697,2.9186,2.7047,2.7808,21980885.0,61676372.7122,146374
1649808000000,2022-04-13,SANDUSDT,2.7786,2.889,2.7418,2.8697,16080751.0,45288282.2349,133492
1649721600000,2022-04-12,SANDUSDT,2.6751,2.8271,2.6605,2.7787,24995472.0,68751697.5493,180588
1649635200000,2022-04-11,SANDUSDT,2.8813,2.9075,2.6432,2.6756,28017421.0,77123405.8926,193710
1649548800000,2022-04-10,SANDUSDT,3.0054,3.0289,2.8686,2.8808,11906054.0,35216802.6767,101377
1649462400000,2022-04-09,SANDUSDT,2.8994,3.0097,2.8934,3.0052,10531646.0,31159762.9014,96400
1649376000000,2022-04-08,SANDUSDT,3.0751,3.1182,2.8651,2.8994,18161222.0,54798509.9593,143629
1649289600000,2022-04-07,SANDUSDT,2.9581,3.1029,2.8936,3.0751,22154772.0,66966185.8364,164800
1649203200000,2022-04-06,SANDUSDT,3.3346,3.3357,2.9493,2.9588,41537691.0,129438810.2067,329078
1649116800000,2022-04-05,SANDUSDT,3.4654,3.4947,3.3177,3.3339,20429989.0,69835436.1563,154398
1649030400000,2022-04-04,SANDUSDT,3.5412,3.5649,3.3122,3.4656,26187346.0,90705112.755,203927
1648944000000,2022-04-03,SANDUSDT,3.4582,3.5971,3.38,3.5411,22903762.0,80122830.3302,175063
1648857600000,2022-04-02,SANDUSDT,3.5091,3.7165,3.4207,3.4576,38701636.0,138772205.2428,284278
1648771200000,2022-04-01,SANDUSDT,3.3901,3.5554,3.2315,3.5099,37255706.0,126666306.8528,273520
1648684800000,2022-03-31,SANDUSDT,3.5245,3.86,3.3237,3.3894,55901828.0,201676006.8817,392472
1648598400000,2022-03-30,SANDUSDT,3.5076,3.61,3.3599,3.5243,32378219.0,113343397.7331,249173
1648512000000,2022-03-29,SANDUSDT,3.4617,3.6498,3.4166,3.5075,33404501.0,118528497.2627,242628
1648425600000,2022-03-28,SANDUSDT,3.5742,3.686,3.4208,3.4614,39586588.0,142343781.3278,289353
1648339200000,2022-03-27,SANDUSDT,3.3967,3.59,3.313,3.5737,25725677.0,88327864.0074,183507
1648252800000,2022-03-26,SANDUSDT,3.3694,3.4127,3.3103,3.3969,14257692.0,48058031.7832,108723
1648166400000,2022-03-25,SANDUSDT,3.4748,3.5929,3.3363,3.369,39346584.0,135408591.8975,273601
1648080000000,2022-03-24,SANDUSDT,3.3001,3.5315,3.2809,3.4761,52202472.0,177723290.2465,355666
1647993600000,2022-03-23,SANDUSDT,3.1187,3.3422,3.066,3.3,35280825.0,113253376.2824,246849
1647907200000,2022-03-22,SANDUSDT,3.0749,3.2038,3.0514,3.1188,24635043.0,77437987.2922,163528
1647820800000,2022-03-21,SANDUSDT,3.0867,3.1315,2.9903,3.0753,24051476.0,73998781.2644,169707
1647734400000,2022-03-20,SANDUSDT,3.2308,3.2381,3.0442,3.0863,18891382.0,59184275.5413,151697
1647648000000,2022-03-19,SANDUSDT,3.2097,3.2985,3.1234,3.2308,32492760.0,104228131.3483,225257
1647561600000,2022-03-18,SANDUSDT,3.2061,3.2428,3.0173,3.2103,34785277.0,108364060.5433,224617
1647475200000,2022-03-17,SANDUSDT,3.2593,3.3619,3.132,3.2062,52858867.0,170301636.0766,335804
1647388800000,2022-03-16,SANDUSDT,2.7334,3.2603,2.69,3.2589,74005697.0,218925579.4272,411356
1647302400000,2022-03-15,SANDUSDT,2.749,2.7718,2.6693,2.7337,16710914.0,45388154.5989,113896
1647216000000,2022-03-14,SANDUSDT,2.7136,2.7805,2.6684,2.749,21242171.0,57916545.6108,127077
1647129600000,2022-03-13,SANDUSDT,2.7793,2.9399,2.69,2.7136,26426762.0,74702709.479,162494
1647043200000,2022-03-12,SANDUSDT,2.7751,2.8288,2.7707,2.779,11815531.0,33077900.549,84566
1646956800000,2022-03-11,SANDUSDT,2.8266,2.8647,2.7417,2.775,21034871.0,58883369.9121,129788
1646870400000,2022-03-10,SANDUSDT,2.9623,2.9871,2.7604,2.8266,23614251.0,66940992.9529,150429
1646784000000,2022-03-09,SANDUSDT,2.8279,3.0155,2.8142,2.9619,28130956.0,82996594.2652,175512
1646697600000,2022-03-08,SANDUSDT,2.7722,2.8987,2.7543,2.8269,27815660.0,78715209.5322,154463
1646611200000,2022-03-07,SANDUSDT,2.8433,2.94,2.7045,2.7724,35320680.0,99566188.315,216607
1646524800000,2022-03-06,SANDUSDT,3.0076,3.0594,2.8289,2.8427,24034292.0,70489334.5388,146881
1646438400000,2022-03-05,SANDUSDT,2.9179,3.0448,2.855,3.0075,23787730.0,70683687.3168,151586
1646352000000,2022-03-04,SANDUSDT,3.1429,3.1531,2.859,2.9173,39586026.0,118948360.0089,223358
1646265600000,2022-03-03,SANDUSDT,3.2786,3.297,3.0378,3.1428,39737527.0,125842583.3713,219494
1646179200000,2022-03-02,SANDUSDT,3.3674,3.4299,3.2216,3.2779,52466488.0,173847382.6777,296551
1646092800000,2022-03-01,SANDUSDT,3.2101,3.3864,3.0953,3.3671,69829334.0,226287200.0675,389987
1646006400000,2022-02-28,SANDUSDT,2.9001,3.2225,2.8288,3.2101,52096474.0,156638424.7803,289264
1645920000000,2022-02-27,SANDUSDT,3.0999,3.1416,2.851,2.9,48357162.0,144514684.2897,283844
1645833600000,2022-02-26,SANDUSDT,3.1681,3.2828,3.053,3.0997,35845125.0,112614999.3831,220858
1645747200000,2022-02-25,SANDUSDT,3.0261,3.2072,2.9021,3.1685,61660633.0,188281987.8132,334540
1645660800000,2022-02-24,SANDUSDT,2.99,3.1163,2.6282,3.0265,98988469.0,278529926.9452,535500
1645574400000,2022-02-23,SANDUSDT,3.1693,3.2976,2.9769,2.99,58796480.0,185945803.3363,337094
1645488000000,2022-02-22,SANDUSDT,2.9002,3.1869,2.8149,3.1686,63966077.0,193520093.5449,387642
1645401600000,2022-02-21,SANDUSDT,3.1968,3.4175,2.8772,2.9011,76490794.0,243994957.4899,450500
1645315200000,2022-02-20,SANDUSDT,3.5001,3.503,3.1527,3.1971,44832853.0,146288040.9818,320843
1645228800000,2022-02-19,SANDUSDT,3.601,3.6511,3.4037,3.5002,32584634.0,114626917.2319,278246
1645142400000,2022-02-18,SANDUSDT,3.7396,3.87,3.5601,3.6019,42748153.0,157880537.9162,359639
1645056000000,2022-02-17,SANDUSDT,4.1737,4.2506,3.692,3.7388,48521193.0,192328455.2775,408658
1644969600000,2022-02-16,SANDUSDT,4.418,4.4548,4.054,4.1755,43950974.0,185982089.3998,329363
1644883200000,2022-02-15,SANDUSDT,4.0199,4.4223,3.9908,4.4183,43804336.0,184596773.3128,329239
1644796800000,2022-02-14,SANDUSDT,4.0624,4.094,3.8646,4.0199,38669889.0,153435584.4285,279779
1644710400000,2022-02-13,SANDUSDT,4.2158,4.3315,3.9502,4.062,25341842.0,105481966.3609,196381
1644624000000,2022-02-12,SANDUSDT,4.2018,4.39,4.1,4.2168,40122696.0,170684046.3958,319166
1644537600000,2022-02-11,SANDUSDT,4.396,4.545,4.0419,4.2033,37611788.0,163820118.068,295779
1644451200000,2022-02-10,SANDUSDT,4.7138,4.7659,4.3618,4.3942,49093569.0,225120817.7187,418288
1644364800000,2022-02-09,SANDUSDT,4.81,4.8658,4.5212,4.7138,42567342.0,199952113.5092,377131
1644278400000,2022-02-08,SANDUSDT,4.6729,4.8262,4.23,4.8099,64108985.0,289798626.3027,514146
1644192000000,2022-02-07,SANDUSDT,4.6429,4.8558,4.5378,4.6731,52451071.0,245272794.6291,456423
1644105600000,2022-02-06,SANDUSDT,4.34,4.6943,4.3397,4.643,57201457.0,260561730.7415,563031
1644019200000,2022-02-05,SANDUSDT,4.008,4.4999,3.9655,4.3396,73457011.0,317320593.5316,681215
1643932800000,2022-02-04,SANDUSDT,3.6871,4.02,3.6212,4.008,47795898.0,180835188.1733,372245
1643846400000,2022-02-03,SANDUSDT,3.6618,3.7,3.4915,3.6876,44090657.0,158748515.5026,352561
1643760000000,2022-02-02,SANDUSDT,3.9771,4.0234,3.6413,3.6619,42780028.0,164885818.309,384363
1643673600000,2022-02-01,SANDUSDT,4.0945,4.1186,3.8683,3.977,45817299.0,182949687.5325,402379
1643587200000,2022-01-31,SANDUSDT,3.8541,4.1658,3.6322,4.0944,73143731.0,284928615.8001,578527
1643500800000,2022-01-30,SANDUSDT,3.8883,4.0822,3.6816,3.8534,65226866.0,254794715.0829,487384
1643414400000,2022-01-29,SANDUSDT,3.4803,3.9115,3.4585,3.8883,62099051.0,232481502.1921,465809
1643328000000,2022-01-28,SANDUSDT,3.3852,3.5692,3.2543,3.4802,68122347.0,233144120.9603,452021
1643241600000,2022-01-27,SANDUSDT,3.0748,3.55,2.9616,3.385,91400168.0,303013413.3135,550365
1643155200000,2022-01-26,SANDUSDT,3.0411,3.4314,2.965,3.0743,75853771.0,242802172.0206,437342
1643068800000,2022-01-25,SANDUSDT,2.998,3.1163,2.8717,3.0406,46268546.0,138175186.5189,280304
1642982400000,2022-01-24,SANDUSDT,3.1233,3.1235,2.6227,2.9982,74675521.0,209778633.5025,403547
1642896000000,2022-01-23,SANDUSDT,3.0027,3.2489,2.9207,3.1233,61841586.0,190399276.5769,462489
1642809600000,2022-01-22,SANDUSDT,3.3423,3.4034,2.5561,3.0016,126883973.0,379056808.3165,849671
1642723200000,2022-01-21,SANDUSDT,3.9404,4.0098,3.17,3.3426,85778521.0,310589296.4256,699686
1642636800000,2022-01-20,SANDUSDT,4.2173,4.4551,3.908,3.9414,39669563.0,168217690.503,316915
1642550400000,2022-01-19,SANDUSDT,4.4654,4.4814,4.117,4.2174,31665995.0,135442075.2654,283906
1642464000000,2022-01-18,SANDUSDT,4.6045,4.6412,4.3541,4.4654,33718685.0,150705700.2067,307584
1642377600000,2022-01-17,SANDUSDT,4.9133,4.9577,4.5149,4.6042,32709029.0,154588928.9532,305114
1642291200000,2022-01-16,SANDUSDT,4.8423,5.0655,4.7405,4.9137,33874000.0,165195008.0576,259550
1642204800000,2022-01-15,SANDUSDT,4.9015,4.9218,4.7764,4.843,23234270.0,112872494.8935,193182
1642118400000,2022-01-14,SANDUSDT,4.8603,4.9728,4.6718,4.9015,38904214.0,188143029.6102,318472
1642032000000,2022-01-13,SANDUSDT,5.1373,5.2127,4.8018,4.8603,45815924.0,229622542.9398,408441
1641945600000,2022-01-12,SANDUSDT,4.7188,5.2108,4.711,5.1373,47299397.0,236262881.3132,412654
1641859200000,2022-01-11,SANDUSDT,4.4539,4.7689,4.3554,4.719,43442053.0,196014181.3697,337224
1641772800000,2022-01-10,SANDUSDT,4.7159,4.7728,4.2033,4.4529,55633627.0,247691836.1545,406838
1641686400000,2022-01-09,SANDUSDT,4.6156,4.9093,4.5663,4.7157,35922381.0,169892562.3737,331047
1641600000000,2022-01-08,SANDUSDT,4.8544,5.0397,4.4523,4.6154,40054895.0,190368898.3185,421094
1641513600000,2022-01-07,SANDUSDT,5.2361,5.28,4.7355,4.8529,69110108.0,340079786.4464,602226
1641427200000,2022-01-06,SANDUSDT,5.0046,5.4059,4.71,5.2359,76609766.0,384208773.3151,660432
1641340800000,2022-01-05,SANDUSDT,5.4625,5.656,4.7095,5.005,63976631.0,333973989.1575,554905
1641254400000,2022-01-04,SANDUSDT,5.6879,5.7148,5.417,5.4624,41756818.0,232889820.6488,331245
1641168000000,2022-01-03,SANDUSDT,5.9119,5.9897,5.5755,5.688,32478701.0,187329374.8738,296311
1641081600000,2022-01-02,SANDUSDT,5.9711,5.9942,5.8252,5.9119,27668247.0,163148878.6689,225084
1640995200000,2022-01-01,SANDUSDT,5.8424,6.0333,5.8401,5.97,28036737.0,166302655.9548,249622
1640908800000,2021-12-31,SANDUSDT,5.9012,6.1797,5.736,5.8409,51431505.0,307633234.2505,448565
1640822400000,2021-12-30,SANDUSDT,5.8034,6.027,5.5664,5.9014,44166808.0,256803816.2169,422930
1640736000000,2021-12-29,SANDUSDT,5.8579,6.1465,5.7013,5.8034,66332614.0,392636117.2679,612127
1640649600000,2021-12-28,SANDUSDT,6.4246,6.4255,5.7325,5.8571,83124056.0,508170549.4209,803049
1640563200000,2021-12-27,SANDUSDT,6.7245,6.7771,6.3173,6.4232,42961906.0,283921700.6261,487149
1640476800000,2021-12-26,SANDUSDT,6.6992,6.9636,6.5333,6.725,72243247.0,487162312.5611,736991
1640390400000,2021-12-25,SANDUSDT,5.8547,6.799,5.7832,6.7,77806881.0,503303515.9267,884734
1640304000000,2021-12-24,SANDUSDT,6.3195,6.4558,5.7571,5.8556,81253107.0,499324108.1552,862815
1640217600000,2021-12-23,SANDUSDT,5.1105,6.3553,5.0322,6.3189,91440184.0,518282065.181,958440
1640131200000,2021-12-22,SANDUSDT,5.148,5.2683,5.0474,5.1105,35833821.0,185462608.5064,363900
1640044800000,2021-12-21,SANDUSDT,4.9625,5.2079,4.877,5.148,37145047.0,188419505.3786,329211
1639958400000,2021-12-20,SANDUSDT,5.0119,5.0788,4.7233,4.9625,36316779.0,177518947.4932,350026
1639872000000,2021-12-19,SANDUSDT,5.1563,5.2773,4.9783,5.0118,41077878.0,210723211.9137,399449
1639785600000,2021-12-18,SANDUSDT,4.9111,5.2797,4.823,5.1563,49009080.0,249225281.3707,507587
1639699200000,2021-12-17,SANDUSDT,4.9465,5.0809,4.6625,4.9107,51417560.0,252130488.9981,549730
1639612800000,2021-12-16,SANDUSDT,5.1366,5.3564,4.9061,4.9455,52416815.0,271210383.7419,559952
1639526400000,2021-12-15,SANDUSDT,4.7724,5.2051,4.42,5.1366,67137547.0,323609378.4422,637632
1639440000000,2021-12-14,SANDUSDT,4.7941,4.9,4.548,4.7726,50280021.0,237776255.0602,469089
1639353600000,2021-12-13,SANDUSDT,5.4574,5.6225,4.678,4.7941,75563774.0,383715507.6722,616517
1639267200000,2021-12-12,SANDUSDT,5.057,5.5106,5.0327,5.4564,71226968.0,378152434.2302,550944
1639180800000,2021-12-11,SANDUSDT,4.8425,5.1376,4.7231,5.057,47652192.0,236126028.9478,368104
1639094400000,2021-12-10,SANDUSDT,5.1927,5.3659,4.8145,4.8444,72670128.0,371314871.4171,576842
1639008000000,2021-12-09,SANDUSDT,5.3451,5.6777,5.0998,5.1947,99448038.0,536539741.3958,871303
1638921600000,2021-12-08,SANDUSDT,5.3045,5.4984,5.011,5.3443,53245840.0,278909705.0463,491895
1638835200000,2021-12-07,SANDUSDT,5.4853,5.7329,5.223,5.3043,62074212.0,339976801.9247,566900
1638748800000,2021-12-06,SANDUSDT,5.408,5.6979,4.761,5.4889,114076001.0,586381347.9671,923859
1638662400000,2021-12-05,SANDUSDT,6.0744,6.1464,5.1923,5.4081,88973594.0,497630010.5375,741183
1638576000000,2021-12-04,SANDUSDT,6.016,6.2,4.1253,6.0741,207859284.0,1118583023.1739,1831303
1638489600000,2021-12-03,SANDUSDT,6.6955,7.2,5.6628,6.0174,105612083.0,673526432.8225,1074459
1638403200000,2021-12-02,SANDUSDT,6.5708,6.8678,6.0052,6.692,105680845.0,679235337.8482,1150208
1638316800000,2021-12-01,SANDUSDT,6.7924,7.04,6.3009,6.5712,84532899.0,558329334.0603,907185
1638230400000,2021-11-30,SANDUSDT,6.9838,7.1973,6.6301,6.7924,117469992.0,806709695.4726,1131205
1638144000000,2021-11-29,SANDUSDT,7.5142,7.944,6.9276,6.9847,167360741.0,1237627317.0166,1691816
1638057600000,2021-11-28,SANDUSDT,6.5448,7.5837,5.7608,7.5136,230062096.0,1544238694.2972,2549712
1637971200000,2021-11-27,SANDUSDT,6.9987,7.1189,6.1813,6.5442,137871195.0,905815575.061,1227655
1637884800000,2021-11-26,SANDUSDT,7.1732,7.7788,6.33,6.9937,255191482.0,1806352095.0782,2718489
1637798400000,2021-11-25,SANDUSDT,7.47,8.4876,6.6722,7.1738,342695875.0,2550109502.7811003,3530681
1637712000000,2021-11-24,SANDUSDT,5.3495,8.0245,5.245,7.4708,425254358.0,2952921917.8332996,4259821
1637625600000,2021-11-23,SANDUSDT,4.9623,5.69,4.8573,5.3507,284659758.0,1508141967.2545,2420919
1637539200000,2021-11-22,SANDUSDT,4.0115,4.98,3.7216,4.9641,207784296.0,900274666.9229,1379111
1637452800000,2021-11-21,SANDUSDT,4.2108,4.46,3.8462,4.011,119848369.0,493819787.7109,714663
1637366400000,2021-11-20,SANDUSDT,4.4135,4.4514,4.0106,4.2089,124716378.0,521186273.3845,789589
1637280000000,2021-11-19,SANDUSDT,4.3108,4.5072,3.957,4.4135,219285063.0,932907416.2815,1337309
1637193600000,2021-11-18,SANDUSDT,3.7614,4.6923,3.5838,4.311,441709639.0,1817750278.2586,2722051
1637107200000,2021-11-17,SANDUSDT,3.2428,3.8231,3.1091,3.761,368901205.1,1256168032.523,1860634
1637020800000,2021-11-16,SANDUSDT,2.7944,3.4,2.3026,3.244,333115627.0,981290473.6116,1540344
1636934400000,2021-11-15,SANDUSDT,2.8385,2.9992,2.702,2.7938,85444790.0,245241293.1582,409116
1636848000000,2021-11-14,SANDUSDT,2.7997,2.975,2.7389,2.8373,105787739.0,300910023.6126,526766
1636761600000,2021-11-13,SANDUSDT,2.6275,3.1995,2.5791,2.7996,288100691.0,848144535.6291,1391795
1636675200000,2021-11-12,SANDUSDT,2.4232,2.8359,2.3783,2.6282,215072626.0,565846792.1037,971707
1636588800000,2021-11-11,SANDUSDT,2.2939,2.5646,2.248,2.4235,69997131.0,166669855.7845,328386
1636502400000,2021-11-10,SANDUSDT,2.3819,2.7272,2.034,2.293,171460642.0,420595744.8445,764799
1636416000000,2021-11-09,SANDUSDT,2.5719,2.576,2.3464,2.3817,98391647.0,240905321.3148,462080
