Unix,Date,Symbol,Open,High,Low,Close,Volume EGLD,Volume USDT,tradecount
1676419200000,2023-02-15,EGLDUSDT,44.37,46.56,43.76,46.47,247189.01,11152338.7027,40550
1676332800000,2023-02-14,EGLDUSDT,41.67,44.5,40.8,44.37,250625.26,10677041.1191,47769
1676246400000,2023-02-13,EGLDUSDT,43.95,44.18,40.52,41.67,285334.53,12007590.1234,50390
1676160000000,2023-02-12,EGLDUSDT,44.35,44.93,43.07,43.96,91629.27,4057583.8914,17100
1676073600000,2023-02-11,EGLDUSDT,42.6,44.56,42.34,44.35,93863.89,4094671.1379,19910
1675987200000,2023-02-10,EGLDUSDT,42.35,43.61,41.86,42.61,148208.57,6346941.964,30357
1675900800000,2023-02-09,EGLDUSDT,46.3,46.47,41.0,42.35,201907.88,8917106.7083,40941
1675814400000,2023-02-08,EGLDUSDT,46.89,48.24,45.19,46.29,234088.73,10964144.6428,40294
1675728000000,2023-02-07,EGLDUSDT,43.68,47.2,43.52,46.88,204801.11,9361962.7082,38738
1675641600000,2023-02-06,EGLDUSDT,45.26,45.71,43.37,43.67,132308.24,5911608.9423,27246
1675555200000,2023-02-05,EGLDUSDT,46.52,47.12,44.45,45.26,148617.57,6796756.7076,28630
1675468800000,2023-02-04,EGLDUSDT,45.86,47.29,45.32,46.52,193561.56,8990862.5413,31531
1675382400000,2023-02-03,EGLDUSDT,45.04,46.25,44.12,45.86,201356.74,9117901.3746,35869
1675296000000,2023-02-02,EGLDUSDT,44.11,47.46,43.82,44.99,291058.98,13214682.8166,46986
1675209600000,2023-02-01,EGLDUSDT,42.85,44.43,41.09,44.1,187632.61,7990676.3955,37429
1675123200000,2023-01-31,EGLDUSDT,42.12,43.44,41.86,42.85,100387.19,4296339.6464,21015
1675036800000,2023-01-30,EGLDUSDT,45.19,45.46,41.37,42.13,167979.73,7268109.6031,32423
1674950400000,2023-01-29,EGLDUSDT,44.57,45.45,44.11,45.2,98310.84,4427272.9369,22709
1674864000000,2023-01-28,EGLDUSDT,44.71,45.9,44.05,44.57,118004.14,5295471.3458,22955
1674777600000,2023-01-27,EGLDUSDT,43.61,45.23,42.49,44.71,165129.4,7281601.3337,27849
1674691200000,2023-01-26,EGLDUSDT,43.28,44.54,42.79,43.61,165518.03,7250812.2166,33716
1674604800000,2023-01-25,EGLDUSDT,41.73,43.84,40.52,43.27,167266.01,7046295.1158,36535
1674518400000,2023-01-24,EGLDUSDT,43.93,44.8,41.25,41.72,168604.61,7363543.9237,31710
1674432000000,2023-01-23,EGLDUSDT,43.59,44.77,43.26,43.95,196314.79,8640413.8382,36644
1674345600000,2023-01-22,EGLDUSDT,42.39,44.51,42.13,43.61,193979.96,8433812.2118,38605
1674259200000,2023-01-21,EGLDUSDT,42.66,43.82,41.59,42.41,216780.05,9277986.6659,40856
1674172800000,2023-01-20,EGLDUSDT,40.69,42.89,40.19,42.66,187107.17,7753242.0521,37914
1674086400000,2023-01-19,EGLDUSDT,39.21,40.84,38.98,40.68,121434.31,4855784.9568,24469
1674000000000,2023-01-18,EGLDUSDT,40.86,43.33,37.61,39.22,368765.85,15063925.9175,66118
1673913600000,2023-01-17,EGLDUSDT,40.12,41.8,39.59,40.85,137816.73,5639385.1793,28756
1673827200000,2023-01-16,EGLDUSDT,40.88,42.15,39.0,40.16,171588.0,6942142.7103,30061
1673740800000,2023-01-15,EGLDUSDT,40.52,41.25,38.72,40.88,163958.29,6572065.9153,30533
1673654400000,2023-01-14,EGLDUSDT,39.22,42.75,38.75,40.53,326753.03,13226867.2281,54068
1673568000000,2023-01-13,EGLDUSDT,37.57,39.31,37.15,39.21,183296.94,6953656.6751,27591
1673481600000,2023-01-12,EGLDUSDT,36.38,38.0,35.24,37.59,266789.78,9777488.122,41185
1673395200000,2023-01-11,EGLDUSDT,35.44,36.53,34.55,36.37,146118.36,5164676.1255,21621
1673308800000,2023-01-10,EGLDUSDT,34.86,35.71,34.21,35.44,183853.59,6464470.8014,24295
1673222400000,2023-01-09,EGLDUSDT,34.99,37.21,34.6,34.85,391406.72,14028174.1186,45290
1673136000000,2023-01-08,EGLDUSDT,34.11,35.13,33.73,34.99,103833.3,3567403.6569,15256
1673049600000,2023-01-07,EGLDUSDT,34.37,34.57,33.89,34.11,48506.0,1657836.0842,9324
1672963200000,2023-01-06,EGLDUSDT,34.42,34.96,33.67,34.36,147320.37,5069972.3342,21988
1672876800000,2023-01-05,EGLDUSDT,34.44,34.9,34.03,34.43,107092.81,3686271.6993,14716
1672790400000,2023-01-04,EGLDUSDT,33.1,34.56,32.79,34.46,140777.52,4735642.3375,21905
1672704000000,2023-01-03,EGLDUSDT,33.39,33.68,32.64,33.1,100744.96,3342251.1355,14792
1672617600000,2023-01-02,EGLDUSDT,32.94,33.86,32.31,33.41,96986.14,3220642.1721,15069
1672531200000,2023-01-01,EGLDUSDT,32.8,33.06,32.57,32.95,36548.97,1199170.6455,7133
1672444800000,2022-12-31,EGLDUSDT,33.01,33.32,32.65,32.8,48414.47,1598429.8727,8454
1672358400000,2022-12-30,EGLDUSDT,33.18,33.25,32.37,33.02,68598.63,2256604.4435,12711
1672272000000,2022-12-29,EGLDUSDT,33.19,33.56,32.87,33.18,79565.02,2644247.234,15036
1672185600000,2022-12-28,EGLDUSDT,33.97,34.54,32.81,33.18,115735.67,3878273.874,20487
1672099200000,2022-12-27,EGLDUSDT,33.78,34.25,33.45,33.96,85535.37,2897282.2314,14845
1672012800000,2022-12-26,EGLDUSDT,33.59,33.89,33.16,33.76,68487.03,2296697.5249,12842
1671926400000,2022-12-25,EGLDUSDT,34.69,34.84,32.85,33.6,109089.76,3666359.9141,20171
1671840000000,2022-12-24,EGLDUSDT,34.85,35.22,34.68,34.69,41543.95,1452620.8768,7345
1671753600000,2022-12-23,EGLDUSDT,35.08,35.36,34.6,34.87,63853.25,2230912.1215,11785
1671667200000,2022-12-22,EGLDUSDT,34.49,35.23,34.09,35.09,102402.35,3549507.8813,15718
1671580800000,2022-12-21,EGLDUSDT,35.82,35.92,34.01,34.5,128298.28,4479079.1912,21023
1671494400000,2022-12-20,EGLDUSDT,35.36,36.2,35.14,35.83,214533.24,7660074.5529,33971
1671408000000,2022-12-19,EGLDUSDT,38.92,39.27,34.11,35.36,252580.7785,9260993.796646,35691
1671321600000,2022-12-18,EGLDUSDT,39.22,39.62,38.52,38.91,64303.26,2507638.8505,11839
1671235200000,2022-12-17,EGLDUSDT,39.2,39.44,37.11,39.21,121019.14,4653639.0673,23620
1671148800000,2022-12-16,EGLDUSDT,42.01,42.38,37.15,39.21,169243.52,6786685.361,28944
1671062400000,2022-12-15,EGLDUSDT,42.87,42.97,41.31,42.01,101072.65,4253438.5326,16134
1670976000000,2022-12-14,EGLDUSDT,43.91,44.16,41.8,42.88,136243.78,5915726.5487,27011
1670889600000,2022-12-13,EGLDUSDT,44.82,45.45,43.65,43.93,141866.6,6288917.8298,26921
1670803200000,2022-12-12,EGLDUSDT,44.83,45.42,43.88,44.82,85558.82,3802088.0931,19192
1670716800000,2022-12-11,EGLDUSDT,45.57,46.13,44.7,44.84,73900.45,3348377.6114,14767
1670630400000,2022-12-10,EGLDUSDT,45.3,46.19,44.98,45.57,60476.24,2755625.0421,12243
1670544000000,2022-12-09,EGLDUSDT,45.43,46.61,44.13,45.31,170685.98,7809546.606,29634
1670457600000,2022-12-08,EGLDUSDT,44.25,45.5,43.68,45.41,105734.71,4719348.6022,23663
1670371200000,2022-12-07,EGLDUSDT,45.41,45.86,43.25,44.24,232322.54,10371446.4968,38418
1670284800000,2022-12-06,EGLDUSDT,43.24,46.5,43.06,45.41,233438.9,10414456.9753,36396
1670198400000,2022-12-05,EGLDUSDT,43.23,43.97,42.92,43.25,118703.64,5152577.4583,22855
1670112000000,2022-12-04,EGLDUSDT,43.46,43.76,42.68,43.19,65776.52,2841837.4289,14385
1670025600000,2022-12-03,EGLDUSDT,43.88,44.21,43.08,43.47,80675.18,3528253.5857,16319
1669939200000,2022-12-02,EGLDUSDT,43.44,43.94,43.0,43.9,71239.62,3095547.099,17938
1669852800000,2022-12-01,EGLDUSDT,43.83,44.0,43.12,43.46,80991.48,3525624.6536,17471
1669766400000,2022-11-30,EGLDUSDT,42.35,43.86,42.2,43.82,102547.22,4413630.0274,19910
1669680000000,2022-11-29,EGLDUSDT,42.36,43.05,41.91,42.35,71937.78,3057640.2177,15034
1669593600000,2022-11-28,EGLDUSDT,42.75,43.13,41.38,42.38,95816.37,4044035.0207,21555
1669507200000,2022-11-27,EGLDUSDT,43.64,44.36,42.63,42.75,71865.03,3133696.8223,15468
1669420800000,2022-11-26,EGLDUSDT,42.25,44.49,42.17,43.65,119295.12,5194544.1734,21022
1669334400000,2022-11-25,EGLDUSDT,42.73,42.82,41.36,42.24,81100.04,3415389.0152,15633
1669248000000,2022-11-24,EGLDUSDT,42.42,43.3,41.65,42.75,99552.02,4243029.9663,22088
1669161600000,2022-11-23,EGLDUSDT,41.34,42.48,41.17,42.41,148232.44,6186281.2567,26786
1669075200000,2022-11-22,EGLDUSDT,40.59,41.35,39.43,41.33,146044.98,5886288.5994,32178
1668988800000,2022-11-21,EGLDUSDT,41.18,42.01,40.2,40.59,182462.47,7498780.7791,38564
1668902400000,2022-11-20,EGLDUSDT,43.05,43.96,41.0,41.2,123832.35,5247275.5224,24455
1668816000000,2022-11-19,EGLDUSDT,42.92,43.23,42.05,43.06,49421.28,2110999.7518,13079
1668729600000,2022-11-18,EGLDUSDT,43.22,44.14,42.33,42.93,94009.97,4065955.4788,20941
1668643200000,2022-11-17,EGLDUSDT,42.37,43.88,41.35,43.22,195778.64,8355700.6027,38408
1668556800000,2022-11-16,EGLDUSDT,43.39,44.21,41.53,42.36,172452.25,7329459.0174,38894
1668470400000,2022-11-15,EGLDUSDT,44.27,44.73,43.15,43.37,148798.65,6544125.6435,38952
1668384000000,2022-11-14,EGLDUSDT,43.17,46.17,41.17,44.28,211934.29,9292929.1593,52275
1668297600000,2022-11-13,EGLDUSDT,44.29,45.09,42.74,43.18,102411.12,4493828.9455,21837
1668211200000,2022-11-12,EGLDUSDT,45.82,45.92,43.25,44.28,92044.2,4087705.9844,18228
1668124800000,2022-11-11,EGLDUSDT,47.71,48.32,44.17,45.77,146130.5,6714241.5189,28616
1668038400000,2022-11-10,EGLDUSDT,42.12,48.32,41.48,47.67,316019.94,14314715.6551,63878
1667952000000,2022-11-09,EGLDUSDT,49.29,49.44,40.53,42.17,418873.9,18840246.8216,91859
1667865600000,2022-11-08,EGLDUSDT,53.73,54.31,42.9,49.28,400626.41,20214800.2376,85149
1667779200000,2022-11-07,EGLDUSDT,54.78,55.5,52.75,53.77,197193.7,10718626.6538,41054
1667692800000,2022-11-06,EGLDUSDT,58.13,58.78,54.55,54.76,193678.19,11088470.2317,39287
1667606400000,2022-11-05,EGLDUSDT,60.47,61.49,57.1,58.14,225096.44,13450422.5701,44365
1667520000000,2022-11-04,EGLDUSDT,59.48,61.86,58.44,60.46,280805.72,16888512.134,58910
1667433600000,2022-11-03,EGLDUSDT,59.57,63.99,58.81,59.49,396982.96,24342720.1644,83564
1667347200000,2022-11-02,EGLDUSDT,59.71,61.1,57.58,59.59,278982.69,16537821.8735,59229
1667260800000,2022-11-01,EGLDUSDT,58.24,60.27,58.2,59.71,170998.85,10173390.9593,38211
1667174400000,2022-10-31,EGLDUSDT,58.38,60.4,57.43,58.24,205814.85,12107020.6913,48459
1667088000000,2022-10-30,EGLDUSDT,56.6,58.9,55.96,58.37,166809.59,9625848.4703,36906
1667001600000,2022-10-29,EGLDUSDT,56.97,58.0,56.11,56.61,119519.33,6824669.8962,26398
1666915200000,2022-10-28,EGLDUSDT,55.21,57.36,54.75,56.96,91579.99,5130261.6037,20315
1666828800000,2022-10-27,EGLDUSDT,57.11,58.5,54.85,55.25,150475.17,8539817.1056,31366
1666742400000,2022-10-26,EGLDUSDT,56.66,58.32,55.9,57.13,172361.14,9861204.4074,34817
1666656000000,2022-10-25,EGLDUSDT,57.89,58.88,56.52,56.67,229816.63,13307746.0298,44527
1666569600000,2022-10-24,EGLDUSDT,56.7,59.0,56.32,57.86,164926.05,9545026.9972,35910
1666483200000,2022-10-23,EGLDUSDT,54.94,56.74,54.57,56.66,83327.2,4623142.5306,20477
1666396800000,2022-10-22,EGLDUSDT,55.73,55.8,53.84,54.94,126215.55,6914440.4319,30701
1666310400000,2022-10-21,EGLDUSDT,57.98,58.38,55.0,55.72,170798.98,9627251.2399,37668
1666224000000,2022-10-20,EGLDUSDT,56.49,59.18,55.94,57.96,228545.1,13222883.0869,51628
1666137600000,2022-10-19,EGLDUSDT,56.27,57.54,55.68,56.49,148415.97,8402912.1704,30997
1666051200000,2022-10-18,EGLDUSDT,57.35,58.0,56.13,56.27,210539.62,12026322.1529,45564
1665964800000,2022-10-17,EGLDUSDT,55.77,57.46,54.89,57.37,122610.63,6890485.8652,27491
1665878400000,2022-10-16,EGLDUSDT,56.29,57.66,55.57,55.81,148300.06,8367392.3625,33689
1665792000000,2022-10-15,EGLDUSDT,53.29,56.71,53.25,56.28,213508.86,11874010.444,43479
1665705600000,2022-10-14,EGLDUSDT,53.19,54.65,52.58,53.3,159473.92,8563167.3471,33970
1665619200000,2022-10-13,EGLDUSDT,55.46,56.23,50.1,53.19,373130.65,19797513.5096,76986
1665532800000,2022-10-12,EGLDUSDT,54.79,56.46,54.46,55.49,131591.68,7290550.8228,30612
1665446400000,2022-10-11,EGLDUSDT,56.58,56.61,54.01,54.79,204119.17,11275433.3437,39943
1665360000000,2022-10-10,EGLDUSDT,56.77,57.75,54.81,56.6,296472.89,16750340.5842,52511
1665273600000,2022-10-09,EGLDUSDT,53.85,57.25,53.76,56.77,187931.34,10444911.7885,35205
1665187200000,2022-10-08,EGLDUSDT,55.48,55.96,53.5,53.84,115048.56,6325731.3057,22591
1665100800000,2022-10-07,EGLDUSDT,55.3,56.37,53.98,55.47,240830.5,13312888.349,45618
1665014400000,2022-10-06,EGLDUSDT,54.4,56.02,53.8,55.31,203654.29,11218921.8872,38660
1664928000000,2022-10-05,EGLDUSDT,55.24,56.35,53.8,54.4,309803.51,17045609.7433,51555
1664841600000,2022-10-04,EGLDUSDT,52.04,56.87,52.03,55.25,499741.88,27204160.3055,77085
1664755200000,2022-10-03,EGLDUSDT,48.12,53.53,47.71,52.04,373186.22,18931315.5584,57661
1664668800000,2022-10-02,EGLDUSDT,47.81,48.9,47.06,48.1,126735.24,6070760.0486,22461
1664582400000,2022-10-01,EGLDUSDT,47.53,48.36,46.88,47.81,104564.47,4993770.4048,18584
1664496000000,2022-09-30,EGLDUSDT,47.79,50.01,47.17,47.52,275236.65,13402629.7596,44051
1664409600000,2022-09-29,EGLDUSDT,47.35,48.0,46.65,47.77,138690.78,6560500.2871,22809
1664323200000,2022-09-28,EGLDUSDT,46.51,47.92,45.0,47.33,168665.53,7832470.7296,24936
1664236800000,2022-09-27,EGLDUSDT,46.79,48.2,46.0,46.51,148221.6,7013285.0465,26297
1664150400000,2022-09-26,EGLDUSDT,46.26,47.01,45.56,46.78,123032.88,5699068.9584,21014
1664064000000,2022-09-25,EGLDUSDT,47.95,48.67,45.97,46.25,125886.56,5979922.6893,22742
1663977600000,2022-09-24,EGLDUSDT,47.84,49.09,47.64,47.98,116051.38,5618316.9101,21099
1663891200000,2022-09-23,EGLDUSDT,47.71,48.57,46.51,47.82,139230.72,6616757.0672,24995
1663804800000,2022-09-22,EGLDUSDT,45.94,48.1,45.68,47.71,158020.1,7463762.6477,26714
1663718400000,2022-09-21,EGLDUSDT,47.77,48.9,45.2,45.95,243633.44,11495379.6954,43059
1663632000000,2022-09-20,EGLDUSDT,47.84,48.77,47.32,47.75,129347.41,6207253.8599,23552
1663545600000,2022-09-19,EGLDUSDT,47.36,48.98,46.47,47.84,200668.78,9509519.5706,37927
1663459200000,2022-09-18,EGLDUSDT,51.17,51.59,46.83,47.35,159555.41,7867275.6848,32285
1663372800000,2022-09-17,EGLDUSDT,49.07,51.29,49.02,51.17,93479.99,4719172.0607,20326
1663286400000,2022-09-16,EGLDUSDT,48.65,49.24,48.19,49.07,107798.85,5255744.8012,23010
1663200000000,2022-09-15,EGLDUSDT,49.78,50.07,48.03,48.65,171840.89,8418132.1978,34805
1663113600000,2022-09-14,EGLDUSDT,49.0,50.09,48.42,49.81,147378.44,7266606.2789,31195
1663027200000,2022-09-13,EGLDUSDT,51.69,52.6,48.76,49.02,275749.83,13910488.0827,60424
1662940800000,2022-09-12,EGLDUSDT,52.83,53.92,51.38,51.69,180762.58,9544220.4219,45672
1662854400000,2022-09-11,EGLDUSDT,53.74,54.5,52.01,52.84,112721.74,6014967.6377,27802
1662768000000,2022-09-10,EGLDUSDT,53.74,54.64,53.2,53.73,128548.58,6925900.9653,33253
1662681600000,2022-09-09,EGLDUSDT,52.99,54.66,52.86,53.72,189584.2,10228442.1585,45319
1662595200000,2022-09-08,EGLDUSDT,51.07,53.31,50.22,52.96,142759.87,7355188.1703,33632
1662508800000,2022-09-07,EGLDUSDT,48.63,51.54,48.1,51.04,135017.91,6697309.89,30865
1662422400000,2022-09-06,EGLDUSDT,51.22,52.8,48.36,48.63,233691.43,11810233.4563,54308
1662336000000,2022-09-05,EGLDUSDT,51.54,52.05,50.63,51.21,74630.8,3819613.9046,18228
1662249600000,2022-09-04,EGLDUSDT,50.96,51.79,50.43,51.55,69576.09,3552636.9532,17048
1662163200000,2022-09-03,EGLDUSDT,52.21,52.6,50.86,50.96,56496.72,2923597.3998,15768
1662076800000,2022-09-02,EGLDUSDT,52.8,53.56,51.44,52.21,98646.44,5182490.9419,26877
1661990400000,2022-09-01,EGLDUSDT,52.51,53.01,51.1,52.8,109428.39,5702861.0919,33115
1661904000000,2022-08-31,EGLDUSDT,54.22,55.9,52.43,52.53,141281.27,7632846.8133,47056
1661817600000,2022-08-30,EGLDUSDT,52.98,55.34,52.17,54.17,184529.99,9949065.9149,57502
1661731200000,2022-08-29,EGLDUSDT,49.68,53.13,49.37,52.99,130419.75,6693057.9685,35847
1661644800000,2022-08-28,EGLDUSDT,51.89,52.8,49.2,49.66,131276.41,6768639.098,31285
1661558400000,2022-08-27,EGLDUSDT,51.78,53.14,50.76,51.9,139820.5,7278892.1745,36064
1661472000000,2022-08-26,EGLDUSDT,57.31,59.34,51.27,51.78,325047.89,18122520.7912,89537
1661385600000,2022-08-25,EGLDUSDT,55.13,58.08,55.12,57.31,143614.99,8182837.0669,43819
1661299200000,2022-08-24,EGLDUSDT,54.03,56.47,52.77,55.13,128888.92,7053625.4579,39796
1661212800000,2022-08-23,EGLDUSDT,53.93,54.6,52.3,54.02,107630.39,5779941.0426,32348
1661126400000,2022-08-22,EGLDUSDT,54.71,55.68,52.2,53.95,143589.45,7675687.2311,39546
1661040000000,2022-08-21,EGLDUSDT,52.62,55.17,52.21,54.71,112981.99,6084891.8335,30373
1660953600000,2022-08-20,EGLDUSDT,52.39,54.28,51.27,52.62,175265.83,9285790.1601,44387
1660867200000,2022-08-19,EGLDUSDT,54.81,54.96,51.11,52.39,275401.52,14575596.4862,75238
1660780800000,2022-08-18,EGLDUSDT,57.53,58.9,54.0,54.81,149701.59,8558482.8037,38500
1660694400000,2022-08-17,EGLDUSDT,60.41,62.35,56.9,57.52,199299.27,11816215.5807,52471
1660608000000,2022-08-16,EGLDUSDT,60.65,61.96,59.56,60.41,149289.02,9064637.0016,42352
1660521600000,2022-08-15,EGLDUSDT,62.86,64.49,59.46,60.68,187989.01,11608359.038,50369
1660435200000,2022-08-14,EGLDUSDT,64.91,66.92,62.08,62.85,164017.31,10542072.9319,50522
1660348800000,2022-08-13,EGLDUSDT,66.37,68.51,64.5,64.91,161347.0,10695591.9269,42389
1660262400000,2022-08-12,EGLDUSDT,64.71,66.49,63.26,66.33,156525.56,10163853.1584,45564
1660176000000,2022-08-11,EGLDUSDT,67.21,69.33,63.91,64.72,245548.94,16504395.5995,59872
1660089600000,2022-08-10,EGLDUSDT,61.95,69.6,60.21,67.19,373425.24,24659293.8056,95914
1660003200000,2022-08-09,EGLDUSDT,66.21,67.36,61.01,61.96,214039.05,13582071.7452,58211
1659916800000,2022-08-08,EGLDUSDT,67.2,68.76,64.69,66.26,277348.2,18435500.1675,67097
1659830400000,2022-08-07,EGLDUSDT,64.66,68.33,63.84,67.19,263407.0,17417785.9653,68567
1659744000000,2022-08-06,EGLDUSDT,62.54,66.5,61.55,64.65,338328.31,21762038.8289,80236
1659657600000,2022-08-05,EGLDUSDT,58.53,64.24,58.47,62.56,268643.17,16374410.9805,71035
1659571200000,2022-08-04,EGLDUSDT,57.44,59.27,56.92,58.53,192961.34,11220865.9295,58583
1659484800000,2022-08-03,EGLDUSDT,55.8,58.88,54.66,57.44,194108.95,11154605.9113,58900
1659398400000,2022-08-02,EGLDUSDT,58.84,59.58,54.19,55.79,303346.74,16995551.0946,84737
1659312000000,2022-08-01,EGLDUSDT,57.03,59.95,56.42,58.84,257878.33,14994482.9346,66374
1659225600000,2022-07-31,EGLDUSDT,56.99,60.12,56.06,57.12,247800.92,14427781.2035,62164
1659139200000,2022-07-30,EGLDUSDT,55.64,59.62,55.46,56.96,242908.74,14066724.9649,62187
1659052800000,2022-07-29,EGLDUSDT,56.71,58.46,54.51,55.61,276201.52,15635209.9638,67142
1658966400000,2022-07-28,EGLDUSDT,54.98,57.64,53.16,56.71,265103.95,14726069.7839,65833
1658880000000,2022-07-27,EGLDUSDT,50.94,55.0,50.09,54.99,211890.04,11158188.5199,52203
1658793600000,2022-07-26,EGLDUSDT,50.21,51.0,48.95,50.97,159578.31,7931972.153,39217
1658707200000,2022-07-25,EGLDUSDT,54.51,54.71,50.1,50.2,181403.8,9490764.3985,46548
1658620800000,2022-07-24,EGLDUSDT,54.58,56.22,54.19,54.54,115947.17,6413727.9736,29422
1658534400000,2022-07-23,EGLDUSDT,55.31,56.9,53.08,54.58,140079.36,7676932.5483,37511
1658448000000,2022-07-22,EGLDUSDT,56.24,59.23,53.96,55.26,194055.11,11025884.4034,48828
1658361600000,2022-07-21,EGLDUSDT,55.18,56.8,52.99,56.21,237649.51,13087243.3387,61148
1658275200000,2022-07-20,EGLDUSDT,60.89,62.27,54.32,55.21,377458.74,22276992.6623,99015
1658188800000,2022-07-19,EGLDUSDT,60.1,62.92,57.51,60.87,376961.79,22674416.2774,93543
1658102400000,2022-07-18,EGLDUSDT,57.68,63.48,57.25,60.13,310288.0,18753208.0893,87058
1658016000000,2022-07-17,EGLDUSDT,59.9,62.73,57.54,57.68,175408.9,10479112.4956,52351
1657929600000,2022-07-16,EGLDUSDT,59.61,60.54,56.79,59.9,214409.53,12549729.3857,54253
1657843200000,2022-07-15,EGLDUSDT,58.1,60.95,57.32,59.61,307359.08,18291707.2408,85469
1657756800000,2022-07-14,EGLDUSDT,52.5,59.8,51.97,58.1,477161.25,26663775.8031,124979
1657670400000,2022-07-13,EGLDUSDT,49.24,53.0,47.48,52.52,318577.71,15975260.9356,99397
1657584000000,2022-07-12,EGLDUSDT,50.35,50.89,49.07,49.27,218987.94,10958961.7597,76787
1657497600000,2022-07-11,EGLDUSDT,52.51,52.6,49.84,50.33,248276.11,12635621.5852,67462
1657411200000,2022-07-10,EGLDUSDT,56.39,56.42,51.86,52.49,131676.5,7056928.8543,34179
1657324800000,2022-07-09,EGLDUSDT,54.36,57.1,54.36,56.36,149444.3,8391960.5097,37691
1657238400000,2022-07-08,EGLDUSDT,56.16,57.3,53.1,54.35,197579.17,10834152.5747,50926
1657152000000,2022-07-07,EGLDUSDT,54.7,57.32,53.65,56.17,210294.97,11673764.7294,48113
1657065600000,2022-07-06,EGLDUSDT,54.08,55.44,53.27,54.7,154445.75,8409807.7547,44093
1656979200000,2022-07-05,EGLDUSDT,54.38,56.08,52.09,54.12,261478.59,14155655.9828,64321
1656892800000,2022-07-04,EGLDUSDT,51.07,54.65,50.17,54.38,218465.63,11445133.4817,49240
1656806400000,2022-07-03,EGLDUSDT,50.55,52.23,49.15,51.08,141372.85,7149689.7866,36165
1656720000000,2022-07-02,EGLDUSDT,51.05,51.68,48.86,50.52,126629.36,6351191.9658,33708
1656633600000,2022-07-01,EGLDUSDT,51.0,52.52,48.85,51.05,276291.59,14058692.7782,75876
1656547200000,2022-06-30,EGLDUSDT,50.27,51.27,46.21,50.99,313631.12,15071092.3141,80289
1656460800000,2022-06-29,EGLDUSDT,51.98,52.99,49.4,50.23,272131.35,13890533.525,68667
1656374400000,2022-06-28,EGLDUSDT,56.29,57.32,51.57,51.98,296446.68,16221546.281,84785
1656288000000,2022-06-27,EGLDUSDT,55.12,58.87,54.85,56.29,293407.19,16661580.487,94210
1656201600000,2022-06-26,EGLDUSDT,61.71,62.95,54.8,55.13,313879.93,18648143.2513,81205
1656115200000,2022-06-25,EGLDUSDT,63.03,64.8,60.09,61.71,201902.32,12610839.5124,50728
1656028800000,2022-06-24,EGLDUSDT,60.63,64.7,60.62,63.02,330422.01,20702435.8921,76640
1655942400000,2022-06-23,EGLDUSDT,58.3,61.53,57.21,60.63,290480.68,17259013.3637,73206
1655856000000,2022-06-22,EGLDUSDT,58.53,62.3,56.75,58.23,389482.54,23121911.0968,105183
1655769600000,2022-06-21,EGLDUSDT,56.84,63.96,56.13,58.56,535122.32,32441861.9603,130365
1655683200000,2022-06-20,EGLDUSDT,52.98,59.0,51.01,56.87,572559.87,31803455.6997,131056
1655596800000,2022-06-19,EGLDUSDT,45.71,54.37,43.28,52.97,505719.13,24460851.178,116886
1655510400000,2022-06-18,EGLDUSDT,52.56,53.58,43.02,45.73,536358.66,25186948.0401,104815
1655424000000,2022-06-17,EGLDUSDT,50.54,55.72,50.28,52.57,374143.14,19773352.8097,89277
1655337600000,2022-06-16,EGLDUSDT,56.04,57.85,49.1,50.51,700650.88,36738381.0852,173678
1655251200000,2022-06-15,EGLDUSDT,45.91,59.0,41.35,56.04,722381.49,34265653.9368,162012
1655164800000,2022-06-14,EGLDUSDT,41.71,47.74,39.07,45.88,603572.14,26961872.6501,130462
1655078400000,2022-06-13,EGLDUSDT,45.02,45.65,38.0,41.71,1304594.78,53410524.827476,249134
1654992000000,2022-06-12,EGLDUSDT,50.67,53.05,42.54,45.02,1009756.9783,47546558.425548,245535
1654905600000,2022-06-11,EGLDUSDT,56.64,57.45,49.14,50.66,559538.194,29605706.576822,140317
1654819200000,2022-06-10,EGLDUSDT,61.75,62.77,55.61,56.62,435735.347,25451069.161642,111102
1654732800000,2022-06-09,EGLDUSDT,65.15,65.22,60.96,61.71,308873.14,19317286.7542,89586
1654646400000,2022-06-08,EGLDUSDT,66.6,68.43,65.1,65.13,266470.37,17759141.5144,71991
1654560000000,2022-06-07,EGLDUSDT,69.39,69.73,65.04,66.62,382353.93,25853636.3775,114412
1654473600000,2022-06-06,EGLDUSDT,73.23,74.52,64.17,69.4,1190423.83,82215658.183492,450382
1654387200000,2022-06-05,EGLDUSDT,76.89,77.65,72.69,73.27,166203.99,12562842.879,82008
1654300800000,2022-06-04,EGLDUSDT,77.31,78.0,75.48,76.91,79944.97,6113853.5255,31615
1654214400000,2022-06-03,EGLDUSDT,77.97,79.15,75.33,77.34,146596.63,11258727.41,61348
1654128000000,2022-06-02,EGLDUSDT,75.58,82.5,74.35,77.99,293711.09,22862539.2497,132255
1654041600000,2022-06-01,EGLDUSDT,81.45,86.8,75.09,75.58,398038.0,31692499.5547,201882
1653955200000,2022-05-31,EGLDUSDT,86.83,87.0,80.16,81.46,286724.25,23735933.833,116686
1653868800000,2022-05-30,EGLDUSDT,82.89,88.03,80.82,86.85,397027.31,33230353.2466,178663
1653782400000,2022-05-29,EGLDUSDT,70.17,83.21,68.93,82.86,340210.66,25248658.6215,153834
